runtimeMinutes,numVotes,label,director_id,writer_id,Year,title_language,sentiment_score,word_count,tomatometer_rating,audience_rating
102,217243,True,2676,7515,2016,6,0.16,4,97.0,88.0
106,776642,True,6253,13010,2014,6,0.0,1,94.0,94.0
108,348028,True,1180,1984,2019,31,0.0,2,67.0,63.0
60,1022,True,6903,8108,2008,6,0.0,7,67.0,63.0
127,7620,True,6838,14252,2012,14,0.0,1,31.0,51.0
89,1472,False,1135,1910,2014,6,0.0,4,67.0,63.0
145,2206,True,6301,13989,2012,6,0.0,3,67.0,63.0
85,8754,False,5002,4860,2016,15,0.0,1,50.0,29.0
89,1115,False,1295,2248,2015,6,0.0,3,67.0,63.0
109,3152,True,5265,10917,2007,4,0.0,4,67.0,63.0
138,21495,True,4777,2742,2013,6,0.0,3,67.0,63.0
114,42142,False,5761,11918,2013,6,0.0,3,67.0,63.0
94,8434,True,2438,4782,2015,9,0.0,2,67.0,63.0
146,4683,False,3565,7247,2013,5,0.0,4,67.0,63.0
83,4336,False,4486,9294,2018,6,0.0,3,67.0,63.0
81,7114,False,2327,4586,2013,6,0.0,2,76.0,36.0
135,13335,True,4949,10326,2013,6,0.0,2,67.0,63.0
82,2223,False,4190,10471,2014,6,0.0,2,67.0,63.0
88,8394,False,5605,7705,2014,4,0.0,1,52.0,30.0
150,1300,True,6045,12491,2014,9,0.0,2,67.0,63.0
83,1457,False,4598,9554,2014,5,0.0,2,67.0,63.0
56,4765,True,6854,0,2013,6,0.0,4,67.0,63.0
93,38347,False,3264,14210,2015,6,0.25,5,13.0,26.0
123,43387,False,770,6924,2016,5,0.0,1,86.0,89.0
105,3303,False,6856,13474,2013,13,0.0,5,67.0,63.0
99,13879,False,6050,12500,2016,6,0.0,2,75.0,45.0
129,5536,False,4023,8284,2014,5,0.0,2,52.0,25.0
105,1448,False,1784,14337,2013,10,0.0,2,67.0,63.0
82,1851,True,6749,0,2013,6,0.0,3,67.0,63.0
140,1924,True,6835,14241,2013,5,0.0,3,67.0,63.0
91,13335,False,2973,14708,2017,6,0.0,3,33.0,23.0
152,7119,True,4876,12733,2014,24,0.0,2,67.0,63.0
89,2541,True,6383,13275,2014,8,0.0,2,67.0,63.0
90,13335,False,5253,13374,2015,4,0.0,2,18.0,10.0
81,1465,False,2552,11365,2013,20,0.0,2,67.0,63.0
85,144298,True,4621,9616,2013,26,0.0,1,91.0,72.0
99,7898,False,2988,1571,2020,6,-0.4,3,65.0,46.0
106,1297,False,2567,6681,2017,9,0.0,1,67.0,63.0
96,2803,False,2144,5782,2015,10,0.0,5,67.0,63.0
101,1512,True,2313,0,2015,6,0.0,8,67.0,63.0
134,456896,True,688,869,2014,6,0.0,1,76.0,84.0
88,7068,False,2485,2536,2014,6,0.0,2,60.0,38.0
83,13846,True,6862,7629,2013,0,0.0,3,95.0,89.0
95,10052,False,5047,10520,2019,6,0.0,2,86.0,47.0
129,1426,True,2222,4355,2013,9,0.0,1,67.0,63.0
112,1376,False,6829,14267,2019,4,0.0,2,67.0,63.0
82,1062,False,6605,13773,2014,17,0.0,2,67.0,63.0
110,4456,False,6269,12836,2015,26,0.0,1,67.0,63.0
92,3641,True,4071,12820,2019,6,0.0,3,67.0,63.0
95,7427,False,1772,3900,2016,6,0.6,4,35.0,14.0
123,80330,True,3957,1323,2015,6,0.0,3,31.0,71.0
92,5300,False,5275,14350,2014,10,0.0,2,67.0,63.0
104,1019,True,4544,9419,2013,6,0.0,7,67.0,63.0
89,16506,False,5883,12049,2014,17,-0.125,2,18.0,21.0
91,38423,True,5250,10906,2014,6,0.5,4,82.0,76.0
117,119902,True,175,8617,2017,6,0.0,2,81.0,78.0
111,1272,False,994,7980,2014,6,0.0,3,67.0,63.0
86,2632,False,1998,3881,2014,13,0.0,1,67.0,63.0
129,292100,True,1195,13109,2017,6,0.0,4,71.0,80.0
90,3326,False,6166,12776,2013,7,0.0,1,25.0,18.0
115,5417,True,5407,11217,2013,22,0.0,2,67.0,63.0
79,6826,False,6305,13126,2014,6,0.0,1,67.0,63.0
64,1906,False,4784,393,2013,6,0.16666666666666666,8,67.0,63.0
87,18734,False,3271,12249,2014,14,0.8,3,73.0,46.0
106,13335,False,5722,11830,2013,1,0.0,1,67.0,63.0
131,1250,True,722,14634,2013,6,0.0,3,67.0,63.0
99,3387,False,6054,6776,2014,6,0.0,6,0.0,40.0
129,624132,True,4048,11080,2014,6,-0.4,4,74.0,84.0
110,4170,False,680,14340,2014,6,0.0,2,0.0,11.0
86,5320,False,6405,14958,2014,0,0.0,1,67.0,63.0
85,4715,False,6678,13025,2014,6,1.0,3,67.0,63.0
137,377634,True,5106,8125,2015,6,0.0,2,82.0,82.0
95,1606,False,3460,9197,2015,22,0.0,1,30.0,43.0
108,2448,False,2144,4193,2014,10,0.0,2,67.0,63.0
106,1187,False,1740,3275,2013,6,0.0,1,66.0,69.0
87,1429,False,2194,14345,2014,6,-0.2,3,67.0,63.0
129,1479,False,3980,12432,2014,22,0.0,2,67.0,63.0
101,2174,True,6868,14346,2013,3,0.0,1,67.0,63.0
75,1029,False,2860,5691,2016,8,-0.2,5,67.0,63.0
88,1318,False,898,1973,2014,9,0.0,1,67.0,63.0
150,1591,True,6873,10263,2013,29,0.0,3,67.0,63.0
92,4226,True,2909,14446,2013,6,0.0,3,67.0,63.0
130,11179,True,2173,4260,2013,31,0.0,4,94.0,74.0
98,13941,True,557,569,2013,20,0.0,1,90.0,84.0
92,3250,True,3168,14370,2013,14,-0.2,3,99.0,76.0
88,1571,False,519,515,2014,6,0.0,3,67.0,63.0
130,24075,True,5606,11319,2013,3,0.0,2,67.0,63.0
101,3876,True,5644,11674,2013,6,0.0,5,67.0,63.0
59,1297,True,5445,11294,2015,6,0.0,7,67.0,63.0
89,119867,True,1005,9766,2013,6,0.0,1,88.0,81.0
102,56559,False,4569,2061,2016,28,0.0,3,13.0,48.0
92,2110,False,5230,13901,2013,6,-0.5499999999999999,3,80.0,51.0
120,2864,True,3361,6774,2013,5,0.7,3,67.0,63.0
128,13335,True,2247,14011,2013,3,-0.7,1,67.0,63.0
114,207883,True,1552,2817,2014,3,0.0,1,87.0,85.0
106,121447,True,6030,12456,2014,14,0.0,2,52.0,69.0
80,11191,False,223,213,2013,6,0.0,2,81.0,34.0
98,4792,False,5653,11702,2015,18,0.0,2,67.0,63.0
92,13335,True,3346,6742,2015,1,0.0,1,67.0,63.0
112,32493,True,4421,5999,2014,4,0.0,2,93.0,78.0
97,7530,False,1829,14178,2014,28,0.0,1,51.0,24.0
83,6668,False,5692,11761,2013,6,0.0,3,67.0,63.0
82,2846,False,4847,13061,2013,1,0.0,1,67.0,63.0
99,4613,True,5624,11642,2013,14,0.0,2,100.0,78.0
102,1023,False,3003,8391,2014,8,0.0,2,67.0,63.0
112,1227,False,1778,13951,2017,6,0.0,3,67.0,63.0
84,1022,False,6882,14379,2014,24,0.0,2,67.0,63.0
80,4400,False,6386,12763,2015,5,0.0,2,67.0,63.0
87,13335,False,601,8290,2014,6,0.0,3,22.0,29.0
97,5655,False,4411,14384,2016,6,-0.1,3,40.0,31.0
117,4771,True,6722,14013,2013,13,0.0,1,67.0,63.0
94,16794,False,6385,4135,2014,6,0.0,2,13.0,18.0
107,13335,False,5398,12477,2017,6,0.0,3,67.0,63.0
93,4169,False,5650,11693,2018,6,0.25,2,67.0,63.0
145,6545,True,5350,10221,2013,21,0.0,2,67.0,63.0
102,1931,True,4781,10006,2013,6,0.0,3,92.0,73.0
90,4409,False,6441,13402,2017,6,0.0,2,67.0,63.0
104,3294,True,5474,0,2014,6,0.0,3,67.0,63.0
90,1344,True,6103,12633,2015,6,0.0,3,67.0,63.0
99,3016,True,6889,14391,2015,6,0.0,2,67.0,63.0
85,1153,True,3347,6743,2016,6,0.0,3,67.0,63.0
108,13335,True,2943,9369,2016,31,0.0,1,98.0,92.0
100,287996,True,1418,14249,2020,6,0.0,1,67.0,63.0
82,1674,False,5252,13339,2016,17,0.0,1,43.0,32.0
92,13335,False,6199,14226,2015,31,0.0,3,14.0,24.0
102,11863,True,2057,5781,2021,7,0.0,1,67.0,63.0
82,8132,False,5454,11309,2014,6,0.8,2,76.0,37.0
101,15475,False,6541,13719,2014,1,0.0,1,29.0,26.0
97,7510,False,1158,1938,2014,6,0.0,2,0.0,24.0
80,2592,False,1822,11762,2017,5,0.0,2,67.0,63.0
75,7703,False,6723,14014,2015,6,0.35,5,67.0,63.0
115,1578,True,2420,4755,2014,9,0.0,1,67.0,63.0
146,13335,False,6958,14111,2015,6,0.0,1,67.0,63.0
88,2126,False,2750,9926,2014,6,0.5,3,67.0,63.0
133,27988,True,5254,10940,2014,27,0.0,1,67.0,63.0
98,8679,True,6407,13326,2013,28,0.0,2,73.0,79.0
95,1528,False,5905,3686,2017,6,0.0,2,40.0,39.0
93,3996,False,4870,12968,2016,0,0.0,2,41.0,36.0
89,4288,False,5913,8306,2013,6,0.0,1,33.0,14.0
86,2275,False,6564,13686,2013,30,0.0,1,67.0,63.0
97,1453,True,5856,0,2013,17,0.0,3,67.0,63.0
104,3495,True,6016,12425,2016,5,0.0,2,67.0,63.0
122,2796,True,2463,9866,2013,6,0.0,1,67.0,63.0
97,1760,False,2958,5899,2014,4,0.0,3,67.0,69.0
123,7599,True,1557,4082,2014,5,0.0,3,67.0,63.0
92,1703,False,6327,13169,2014,6,0.0,1,67.0,63.0
88,13335,False,778,5335,2013,6,0.0,4,67.0,63.0
101,1102,False,1624,14412,2014,6,0.4,5,67.0,63.0
91,5359,False,5733,13807,2015,10,0.0,1,67.0,63.0
138,15608,True,6284,13087,2014,6,0.0,6,67.0,63.0
148,1086,True,6417,12551,2004,31,0.0,1,67.0,63.0
103,13335,False,6689,13946,2014,6,0.0,1,33.0,47.0
93,1502,False,6147,12736,2014,3,0.0,1,67.0,63.0
102,2247,False,5882,9708,2013,20,0.0,6,67.0,63.0
100,2328,False,6893,14413,2014,6,0.0,3,67.0,63.0
159,8088,False,4908,11361,2014,27,0.0,1,67.0,63.0
85,2398,False,1849,9155,2014,18,0.0,2,64.0,33.0
93,13335,False,5603,11593,2019,6,0.0,5,29.0,31.0
85,2048,False,2255,7201,2017,6,0.16,10,67.0,63.0
100,1156,False,3510,7125,2013,14,0.0,3,67.0,63.0
106,13335,True,1552,4590,2016,6,0.0,3,94.0,86.0
102,54131,True,5744,11884,2014,5,0.0,3,67.0,63.0
170,8895,True,5506,11402,2013,0,0.0,2,67.0,63.0
116,5182,True,5223,10892,2015,6,0.0,1,86.0,67.0
122,1266,False,3583,14416,2013,24,0.0,1,67.0,63.0
153,1556,False,6895,10482,2014,12,0.0,2,67.0,63.0
91,1505,False,5640,11668,2013,6,0.0,2,67.0,63.0
95,1570,True,4372,15067,2014,6,0.0,3,67.0,63.0
93,9478,True,1133,1907,2014,6,0.0,3,37.0,67.0
137,3685,True,5991,14410,2013,6,-0.06666666666666667,6,67.0,63.0
84,5766,False,5418,11251,2014,7,0.0,1,67.0,63.0
91,1007,False,5792,14217,2015,20,0.0,2,67.0,63.0
98,8113,True,6233,14423,2013,10,0.0,2,67.0,63.0
113,1064,False,6894,14414,2013,27,0.0,3,67.0,63.0
97,1259,False,937,11843,2013,20,0.0,3,67.0,63.0
95,26439,False,19,5635,2020,5,0.0,2,67.0,63.0
131,8785,True,1980,4311,2014,17,0.0,2,68.0,33.0
90,3844,False,5393,11199,2016,6,0.0,3,79.0,80.0
98,3893,False,608,110,2014,3,0.0,1,31.0,14.0
100,1736,False,6398,13309,2015,6,0.0,3,31.0,44.0
72,13335,False,5620,11627,2014,0,0.0,3,67.0,63.0
98,3105,False,5366,11151,2014,6,0.0,3,67.0,63.0
110,2034,False,2480,4888,2013,10,0.75,5,67.0,63.0
95,2599,False,1871,8265,2013,6,0.0,2,67.0,63.0
82,1109,False,6342,11042,2014,6,0.0,2,67.0,63.0
158,1259,False,5015,10437,2013,13,0.0,2,67.0,63.0
91,9423,False,5928,12234,2015,21,0.0,1,67.0,63.0
99,1293,False,6516,13578,2017,26,0.0,5,67.0,63.0
100,1485,False,1668,14745,2013,29,0.0,2,67.0,63.0
142,1709,True,5758,12110,2013,24,0.0,1,67.0,63.0
85,2735,False,5016,1724,2016,6,0.0,2,67.0,63.0
132,6860,True,5993,12381,2013,0,0.0,1,67.0,63.0
105,3624,False,5970,12332,2014,1,-0.1875,2,54.0,29.0
104,1732,True,5779,11940,2015,5,0.0,1,67.0,63.0
88,8240,False,2046,3997,2014,6,0.0,2,25.0,35.0
88,1152,True,5128,10667,2013,6,0.0,4,67.0,63.0
84,5379,True,3600,7330,2014,0,0.0,1,94.0,81.0
140,2246,True,2582,5112,2014,13,0.0,2,67.0,63.0
136,12066,True,5349,11109,2015,21,0.0,2,67.0,62.0
119,22461,True,4444,9210,2014,6,0.0,5,67.0,63.0
86,3180,False,5167,10983,2014,13,0.0,2,67.0,63.0
163,9489,True,5654,14436,2014,7,0.0,2,67.0,63.0
139,26040,True,5254,10940,2015,12,0.0,1,67.0,63.0
102,1565,True,1950,12309,2014,5,0.0,2,15.0,21.0
111,28562,True,5656,12841,2014,24,0.5,4,87.0,77.0
85,3152,False,3760,6653,2014,24,0.0,5,67.0,63.0
93,13335,False,1071,943,2020,6,0.0,1,48.0,55.0
94,13335,False,6368,13253,2015,28,0.0,1,58.0,38.0
120,5074,True,5142,10687,2013,6,0.0,6,67.0,63.0
100,5246,True,4295,14440,2013,29,0.0,2,67.0,63.0
93,13335,False,6176,12808,2015,6,0.0,2,26.0,23.0
91,1197,True,6666,13870,2014,6,0.0,5,67.0,63.0
119,54765,True,4128,1110,2014,7,0.0,1,91.0,89.0
106,13335,False,5200,12230,2019,6,-0.8,3,8.0,84.0
81,1201,False,6730,10736,2014,20,0.0,1,67.0,63.0
87,13335,False,6556,13671,2014,17,0.0,1,75.0,44.0
102,1957,True,3067,15066,2014,14,0.0,2,67.0,63.0
150,13335,True,5576,11531,1998,6,0.0,4,67.0,63.0
91,40884,False,398,12990,2015,6,0.0,4,12.0,33.0
90,1367,True,2301,11147,2013,8,0.0,2,20.0,60.0
145,1281,True,6907,14447,2013,24,0.0,2,67.0,63.0
80,6814,True,4358,9039,2013,20,0.0,5,67.0,63.0
132,433875,True,4271,7107,2016,6,0.4,7,74.0,79.0
141,2631,True,6594,13749,2013,6,0.0,5,67.0,63.0
112,2203,True,6069,10891,2013,6,0.0,2,67.0,63.0
90,1714,False,4321,8968,2016,6,0.0,3,67.0,63.0
150,3111,True,5576,11531,1995,20,0.0,1,67.0,63.0
100,2704,False,6241,12774,2013,23,0.0,1,67.0,63.0
80,1213,False,6702,13970,2015,14,0.0,1,67.0,63.0
89,2667,False,3996,8229,2017,20,0.0,3,67.0,63.0
94,1028,True,6910,14450,2013,6,0.0,4,67.0,63.0
105,1288,False,5376,11177,2015,13,0.0,2,67.0,63.0
99,54757,False,2806,7192,2014,6,0.0,2,10.0,36.0
92,14473,False,3518,3184,2016,6,0.0,3,11.0,33.0
93,1836,True,5536,11457,2014,5,0.0,5,67.0,63.0
120,1265,False,6645,14457,2013,27,0.0,1,67.0,63.0
100,5386,True,3094,14458,2015,30,0.0,1,67.0,63.0
136,1778,True,6657,13721,2013,13,0.0,3,67.0,63.0
91,2437,False,5719,11826,2015,6,0.0,3,67.0,63.0
86,4527,False,2334,10646,2017,6,0.0,4,67.0,63.0
99,1461,False,5537,10730,2016,0,0.0,1,25.0,22.0
84,13335,False,6378,13262,2014,6,0.0,2,67.0,63.0
82,2273,False,6371,13252,2014,31,0.0,3,67.0,63.0
80,2082,False,6424,13360,2015,12,0.0,2,43.0,32.0
82,1587,False,5480,11359,2017,6,0.0,2,67.0,63.0
90,13966,True,6479,5723,2015,6,0.0,3,67.0,63.0
103,2961,False,3989,8218,2014,5,0.0,3,38.0,53.0
90,2007,False,586,7669,2014,6,0.4,2,67.0,63.0
137,2754,True,4437,13400,2014,15,0.0,1,67.0,63.0
82,13335,False,5497,11390,2014,15,0.0,2,67.0,63.0
127,9131,True,315,12778,2018,6,0.0,3,62.0,77.0
102,2431,True,2972,5925,2014,6,0.0,2,97.0,85.0
97,6748,False,2152,13399,2015,21,0.2,1,27.0,43.0
98,2813,True,5859,6964,2017,10,0.0,1,67.0,63.0
94,3160,True,452,14472,2015,6,0.0,4,67.0,63.0
110,13335,True,2209,5904,2013,16,0.0,1,67.0,63.0
84,2920,False,1309,2283,2015,6,0.0,3,100.0,56.0
91,23433,False,1451,2572,2017,6,0.0,3,79.0,46.0
83,8643,False,5721,11828,2015,6,0.0,3,67.0,63.0
135,174162,True,5561,634,2019,6,-0.1875,2,30.0,70.0
79,6360,False,6228,12953,2018,6,0.0,3,67.0,63.0
94,11001,False,1427,2508,2015,3,0.0,2,25.0,34.0
84,2181,False,5954,13101,2019,6,0.0,5,67.0,63.0
98,2690,True,6273,11382,2018,6,0.3,2,67.0,63.0
84,1577,False,5333,11088,2017,6,0.0,2,67.0,63.0
93,2072,False,5037,10491,2014,11,0.0,1,8.0,32.0
86,2284,False,6315,14484,2013,17,0.0,1,67.0,63.0
90,1398,False,5194,12278,2013,14,-0.8,6,67.0,63.0
99,2059,False,1667,11804,2017,0,-0.6,2,17.0,30.0
95,1679,False,4985,5693,2014,31,0.0,5,67.0,63.0
192,2036,True,4748,110,2014,6,0.0,1,92.0,58.0
137,13335,True,406,13643,2017,28,0.0,1,93.0,90.0
101,131320,True,1765,14335,2014,14,0.0,2,85.0,85.0
93,3471,False,6611,13787,2014,12,0.0,2,67.0,63.0
92,1568,True,1431,0,2014,12,0.175,5,67.0,63.0
132,5721,True,6925,14487,2014,26,0.0,1,67.0,63.0
99,152059,False,2549,12291,2014,8,0.0,1,29.0,36.0
140,1322,True,6946,14543,2013,6,-0.05,5,67.0,63.0
102,2229,False,6331,3732,2015,7,0.0,1,67.0,63.0
95,1371,False,3241,14685,2014,6,0.0,2,67.0,63.0
87,2744,False,4853,10144,2018,28,0.0,3,14.0,74.0
97,1754,True,144,10164,2014,6,0.0,2,67.0,63.0
89,1904,False,119,114,2014,17,0.0,2,48.0,32.0
92,75626,False,4845,10695,2017,24,0.0,1,33.0,89.0
98,1199,False,4353,14491,2014,23,0.0,1,67.0,63.0
91,7211,True,2494,4921,2014,6,0.0,1,92.0,78.0
154,144385,False,157,3363,2017,6,0.0,4,15.0,43.0
82,3789,False,6675,13907,2015,5,0.05,3,67.0,63.0
127,4043,False,4779,14557,2014,5,0.0,2,67.0,63.0
145,3298,False,5145,9275,2014,24,0.0,1,67.0,63.0
87,2116,False,5789,14117,2014,21,0.0,2,67.0,63.0
137,1244,True,6340,13202,2013,13,0.0,2,67.0,63.0
93,41738,False,6765,12205,2016,6,0.0,2,10.0,22.0
160,52632,True,817,1183,2014,5,0.0,1,67.0,63.0
83,13335,False,5081,10574,2015,9,0.0,2,88.0,42.0
87,13335,True,5264,14062,2012,24,0.0,3,67.0,63.0
82,6233,False,1751,3289,2015,5,-0.15555555555555556,2,43.0,19.0
157,3134,False,5815,14600,2015,8,0.0,1,67.0,63.0
103,37279,True,4278,3024,2014,12,0.0,4,91.0,88.0
112,1747,False,999,9461,2015,28,0.0,2,67.0,63.0
80,1540,False,6757,14069,2013,14,0.0,2,67.0,63.0
84,4254,False,5632,11696,2015,6,0.0,2,67.0,63.0
92,13335,False,4761,10255,2014,6,0.0,5,67.0,63.0
96,17114,True,3742,14498,2014,13,0.0,1,98.0,77.0
120,116345,False,3629,13810,2016,14,0.0,1,67.0,63.0
87,13335,False,1714,8129,2015,6,-0.125,5,67.0,63.0
83,2105,True,5772,9179,2014,22,0.5,3,67.0,63.0
160,38709,True,5993,12381,2013,27,0.0,1,67.0,63.0
85,13335,False,1517,2810,2016,26,0.0,1,67.0,63.0
151,1657,True,6936,14510,2014,13,0.0,2,67.0,63.0
101,1185,False,441,9794,2015,5,0.0,2,83.0,60.0
97,1223,True,5521,11430,2013,6,0.0,2,67.0,63.0
82,1554,False,5992,12379,2014,6,0.0,2,67.0,63.0
93,13335,False,4239,8788,2014,3,0.0,4,67.0,63.0
139,22434,True,5577,929,2015,6,0.0,3,67.0,63.0
140,242295,True,3392,1365,2017,6,0.0,7,94.0,84.0
96,1363,False,534,13919,2014,1,0.0,3,67.0,63.0
100,15087,False,1388,14294,2017,18,0.8,1,28.0,33.0
110,4339,True,972,1530,2014,6,0.0,4,92.0,74.0
103,1179,True,787,5940,2014,19,0.0,1,18.0,49.0
120,2190,True,4567,9480,2015,5,-0.1875,3,67.0,63.0
113,1114,True,1188,10658,2014,28,0.0,2,91.0,75.0
116,2727,False,5469,11338,2015,14,0.0,1,67.0,63.0
81,2324,False,6938,14524,2014,31,0.0,4,67.0,63.0
107,5660,False,4761,10926,2015,6,0.0,3,67.0,63.0
124,12363,True,2509,4950,2015,10,0.0,2,67.0,63.0
89,1475,False,1037,2212,2014,6,0.0,4,67.0,63.0
105,13335,False,5232,4577,2017,7,0.0,1,31.0,62.0
93,2453,False,3607,11115,2015,0,-0.6999999999999998,2,67.0,63.0
98,13335,False,6789,14094,2019,5,0.0,2,67.0,63.0
91,6413,False,5705,5037,2017,6,0.0,7,14.0,43.0
89,2506,False,5111,10621,2018,4,0.0,3,67.0,63.0
86,5876,False,3097,9948,2015,6,0.0,2,67.0,48.0
88,2156,False,6186,9411,2014,25,0.0,2,67.0,63.0
76,1519,False,1002,1611,2015,10,0.0,3,77.0,44.0
120,3289,False,5875,12128,2016,6,0.0,3,29.0,49.0
113,12346,True,4737,10799,2014,24,0.0,1,67.0,63.0
110,19184,True,6047,12496,2015,13,0.0,4,67.0,63.0
96,13335,True,5968,12326,2014,12,-0.6,4,67.0,63.0
92,3092,False,5607,14032,2015,10,0.0,2,17.0,21.0
147,721536,True,3522,13643,2016,6,0.0,4,91.0,89.0
106,3907,True,5689,13628,2014,29,0.0,1,92.0,79.0
95,13335,False,2666,12636,2014,6,0.0,2,67.0,63.0
110,2382,True,5155,13990,2014,6,0.0,3,67.0,63.0
140,6601,True,5176,14207,2015,9,0.0,1,67.0,63.0
96,2731,False,41,7261,2015,6,0.0,1,22.0,31.0
96,3362,False,4147,8551,2015,10,0.0,1,67.0,63.0
120,4168,False,2976,1634,2014,6,0.0,4,67.0,63.0
138,2490,True,6939,14526,2014,30,0.0,1,67.0,63.0
72,2228,False,6878,14369,2015,6,0.0,1,67.0,63.0
99,4300,True,5386,11194,2014,6,-0.025,3,67.0,63.0
83,1380,False,6111,12978,2019,6,0.0,2,67.0,63.0
133,1882,False,6940,14099,2014,9,0.0,1,67.0,63.0
136,5265,True,6941,14613,2014,31,0.0,3,67.0,63.0
95,2054,False,6316,13387,2018,6,0.8,3,67.0,63.0
101,2411,True,6276,13064,2014,6,0.0,1,76.0,79.0
84,18223,False,1716,3219,2015,4,0.0,4,95.0,47.0
104,146964,True,1624,12476,2017,5,0.0,3,91.0,85.0
114,1266,True,6499,14016,2014,21,0.0,1,67.0,63.0
98,81698,False,1682,13777,2016,6,0.0,2,31.0,40.0
111,1006,True,5290,13769,2014,24,0.0,2,67.0,63.0
90,1776,False,1333,14850,2014,10,0.0,1,67.0,63.0
350,5610,True,6943,14535,2013,6,1.0,7,67.0,63.0
96,13335,False,4098,8452,2015,6,0.0,3,67.0,63.0
135,1668,True,2049,4003,2014,5,-0.55,5,67.0,63.0
93,3850,True,2105,10438,2014,5,0.0,1,67.0,63.0
90,4992,False,4253,8827,2015,28,0.0,2,67.0,63.0
128,13335,True,6357,13227,2014,6,0.0,4,67.0,63.0
91,32297,True,1893,13503,2015,6,0.0,2,97.0,67.0
80,2545,False,6459,13445,2014,6,0.5,5,67.0,63.0
102,1381,True,4917,10272,2014,31,0.0,1,67.0,63.0
126,1564,False,4536,14259,2015,12,0.0,3,67.0,63.0
132,1998,False,5722,11830,2016,28,0.0,1,67.0,63.0
89,2115,False,5404,1698,2015,22,0.0,1,67.0,63.0
118,208184,True,3483,7072,2016,6,0.4,2,83.0,85.0
74,13335,True,6950,0,2014,21,0.0,3,67.0,63.0
81,1168,False,3281,9603,2015,6,0.0,3,67.0,63.0
90,4980,False,5405,9642,2016,6,0.0,2,50.0,39.0
116,13444,True,6542,13642,2014,13,0.0,2,67.0,63.0
77,2922,False,7028,14857,2015,10,0.0,1,67.0,63.0
112,8117,False,122,14551,2017,7,0.0,1,23.0,33.0
115,1240,False,3982,8205,2016,6,0.0,1,67.0,63.0
79,1087,False,5695,11768,2016,6,0.0,5,67.0,63.0
98,2665,True,5712,11815,2015,6,0.0,5,91.0,66.0
94,13335,False,4185,2278,2017,14,0.0,1,0.0,19.0
88,1040,False,6044,12897,2014,24,0.0,1,67.0,63.0
93,13335,False,6366,12897,2014,6,-0.175,2,14.0,72.0
91,1455,False,3108,4113,2014,27,0.0,6,67.0,63.0
97,4259,True,5324,11072,2014,14,0.0,2,88.0,77.0
55,2646,True,2338,8670,2014,6,0.0,9,67.0,63.0
156,13335,True,43,4922,2021,5,0.0,3,92.0,84.0
84,3015,False,5607,5717,2015,28,0.0,2,67.0,63.0
91,9886,False,6397,13306,2019,3,-0.15555555555555556,2,67.0,63.0
118,1308,False,6091,14639,2015,31,-0.15,7,67.0,63.0
85,1656,False,5099,11936,2014,6,0.0,4,67.0,63.0
95,1709,False,4404,8637,2015,29,0.0,4,67.0,63.0
82,13335,False,6083,12580,2019,6,-0.2,4,67.0,63.0
103,29851,True,517,6026,2016,31,0.0,5,77.0,76.0
95,1174,True,4839,10120,2014,6,0.0,2,67.0,63.0
93,2906,False,6291,10926,2015,6,0.0,3,67.0,63.0
83,14558,False,5969,9595,2016,28,0.0,3,25.0,31.0
120,2756,False,6669,12806,2017,6,0.0,2,67.0,63.0
94,23677,False,5674,9944,2020,6,0.0,2,20.0,23.0
111,8526,False,1273,2215,2014,6,0.0,4,67.0,63.0
89,1523,False,5358,11291,2018,6,0.0,4,38.0,41.0
90,2280,False,5880,13132,2015,28,0.0,2,67.0,63.0
91,2211,False,5476,11350,2015,28,0.0,1,62.0,25.0
93,13489,False,5192,11687,2016,6,0.0,3,24.0,21.0
97,1025,False,1802,6830,2015,5,0.0,1,67.0,63.0
99,7071,False,2766,11107,2015,7,0.0,3,67.0,63.0
85,4271,False,1938,3744,2016,8,0.0,2,57.0,28.0
111,14938,False,377,1497,2016,6,0.0,4,90.0,66.0
101,1050,True,6109,12648,2016,6,0.5,3,67.0,63.0
123,2354,True,2996,3609,2015,5,0.0,2,67.0,63.0
119,1949,True,5617,13994,2014,6,0.0,7,67.0,63.0
120,1790,True,5617,13994,2015,27,0.0,8,67.0,63.0
83,1020,False,5366,14017,2017,6,0.0,3,67.0,63.0
81,3922,True,1616,9105,2015,18,-0.05,2,67.0,63.0
98,2820,False,1483,2651,2015,6,0.5,3,67.0,63.0
92,3100,False,3325,6703,2013,17,0.0,1,9.0,20.0
100,1374,True,6960,0,2014,6,0.0,4,67.0,63.0
171,18920,True,6261,13026,2014,28,0.0,2,67.0,63.0
127,12046,True,657,14955,2015,31,0.0,3,67.0,63.0
110,21042,True,5679,14601,2014,6,0.0,5,95.0,90.0
115,4112,False,2883,12620,2015,12,0.0,2,61.0,39.0
134,23190,True,5036,10338,2015,13,0.0,1,67.0,63.0
154,6120,False,4636,9819,2015,31,0.0,5,67.0,63.0
124,13335,False,5974,14111,2016,24,0.0,1,67.0,63.0
123,3620,True,3727,7613,2015,6,0.0,4,67.0,63.0
125,1001,True,6964,14582,2014,12,0.0,2,67.0,63.0
134,1053,False,4843,4759,2014,3,0.0,1,67.0,63.0
85,2343,False,5785,4161,2015,29,0.0,2,94.0,40.0
82,1882,False,6235,12977,2016,6,0.0,1,67.0,63.0
108,11014,True,5391,0,2016,6,0.0,3,29.0,92.0
117,2141,True,6965,14584,2014,24,0.0,1,67.0,63.0
