tconst,primaryTitle,startYear,runtimeMinutes,numVotes,label,director_id,writer_id
tt0386820,The Trouble with Terkel,2004,77,10523,True,nm1580685,nm0280745
tt0387462,Okul,2006,100,3447,False,nm1533201,nm1488884
tt0436613,Múrdérbáll,2005,88,10121,True,nm0748066,nm1785691
tt0441773,Kung Fu Panda,2008,92,443161,True,nm0828970,nm1938852
tt0443527,The Hamiltons,2006,86,8655,False,nm1243970,nm1670930
tt0466342,Date Movie,2006,83,58821,False,nm0783536,nm0783536
tt0468094,The Road to Guantanamo,2006,95,11290,True,nm0935863,\N
tt0860906,Evangelion: 2.0 You Can (Not) Advance,2009,112,4701,True,nm0030417,nm0030417
tt1034032,Gamer,2009,95,133094,False,nm0962729,nm0962729
tt10886166,365 Days,2020,114,4701,False,nm1372836,nm10947022
tt11023922,Spirits in thé Fớrést,2019,83,1174,True,nm5049133,\N
tt11163028,Hớúsé Árrést,2006,104,1580,False,nm11075942,nm11075942
tt1132608,Úgly Mélánié,2008,93,1017,False,nm0070899,nm1879912
tt1213644,Disástér Mớvié,2008,87,89901,False,nm0783536,nm0783536
tt1222815,Chimpanzee,2012,78,6096,True,nm0288144,nm0353893
tt1323594,Déspicáblé Mé,2010,95,4701,True,nm0719208,nm0655053
tt1430607,Arthur Christmas,2011,97,55789,True,nm0809877,nm0809877
tt1433528,Henri-Georges Clouzot's Inferno,2009,100,1730,True,nm3554224,nm1000499
tt1472195,The Violent Kind,2010,85,1834,False,nm0282921,nm1670930
tt15145772,200: Hállá Hớ,2021,115,1471,True,nm2752754,nm8090661
tt1683876,Happy People: A Year in the Taiga,2010,90,8241,True,nm0001348,nm0381328
tt1687247,Life in a Day,2011,95,15167,True,nm3946993,\N
tt1733578,Zớmbié Diáriés 2,2011,88,2443,False,nm2408930,nm2405606
tt1841542,Children's Party,2011,135,7579,True,nm2134474,nm4318159
tt1858481,Last Passenger,2013,97,7163,False,nm8769457,nm3114778
tt2107850,The Case Against 8,2014,109,4701,True,nm2718068,nm1713913
tt2147134,56 Up,2012,144,2262,True,nm0000776,\N
tt2275743,"Berlin, I Love You",2019,120,3035,False,nm1127653,nm1814050
tt2343601,Knuckleball!,2012,93,1706,True,nm0827830,\N
tt2416424,00 Schneider - Im Wendekreis der Eidechse,2013,94,1216,False,nm0773845,nm1934061
tt3170458,A Violent Separation,2006,106,4701,False,nm1603397,nm2423919
tt3323920,Philips and the Monkey Pen,2013,140,1322,True,nm6077740,nm6293294
tt3348730,Jigsaw,2017,92,75626,False,nm1294962,nm1539257
tt3444184,The Man from Macau,2014,93,4701,False,nm0939147,nm0939147
tt3660770,Monkey Kingdom,2015,81,3922,True,nm0288144,nm1009988
tt4888982,The Control,2018,94,1965,False,nm1765583,nm1618296
tt5068650,The Dark Tapes,2016,98,3233,False,nm0345474,nm1444139
tt5611648,Joker,2016,130,3417,True,nm10429120,nm6327305
tt5963218,Aloko Udapadi,2017,113,6746,True,nm8529623,nm5465931
tt5987700,Balboa Blvd,2019,94,4701,False,nm5415467,nm3347121
tt6118340,The Basement,2018,90,5037,False,nm1114284,nm3260524
tt6722976,The Elephant Queen,2018,96,1746,True,nm1564617,nm1564617
tt6739646,I Am Heath Ledger,2017,90,6465,True,nm1427166,nm6745182
tt7689936,Thé Cléánérs,2018,88,1663,True,nm8146932,nm2828225
tt8196692,Soul Hunters,2019,101,5090,False,nm3594488,nm4686929
tt8639326,Roe v. Wade,2019,112,4701,False,nm0005161,nm0005161
tt9352356,Thé Djinn,2021,82,3327,False,nm5293961,nm4895027
tt9551936,Charlotte The Return,2019,76,1688,False,nm2516936,nm10046631
tt0021309,The Story of the Fox,1937,63,4701,True,nm0823089,nm0324473
tt0024852,March of the Wooden Soldiers,1934,77,6625,True,nm0736778,nm0491048
tt0024966,Chápáyév,1934,93,1249,True,nm0890574,nm0890567
tt0029442,The Prisoner of Zenda,1937,101,4701,True,nm0886754,nm0397608
tt0031580,The Little Princess,1939,93,5980,True,nm0782682,nm0122364
tt0032152,You Can't Cheat an Honest Man,1939,79,4701,True,nm0550892,nm0786827
tt0033317,Adventures of Captain Marvel,1941,216,1268,True,nm0936823,nm1791910
tt0040068,Abbott and Costello Meet Frankenstein,1948,83,17153,True,nm0059106,nm0831290
tt0055747,Love at Twenty,1962,120,2298,True,nm0744022,nm0000076
tt0056197,The Longest Day,1962,178,4701,True,nm0926919,nm0781250
tt0061452,Casino Royale,1967,131,29230,False,nm0346436,nm0816143
tt0062898,Doctor Faustus,1967,93,1072,False,nm0000009,nm0542554
tt0068379,Ciao Manhattan,1972,84,1074,False,nm0658299,nm3223927
tt0077660,Harper Valley P.T.A.,1978,93,1098,False,nm0071999,nm0773710
tt0078326,Straight Time,1978,114,8440,True,nm0000163,nm0235683
tt0080439,The Taming of the Scoundrel,1980,107,7780,True,nm0144689,nm0000636
tt0087798,Night Train to Terror,1985,98,4701,False,nm0569710,nm0948634
tt0091149,Thé Gréát Mớúsé Détéctivé,1986,74,47842,True,nm0166256,nm0236279
tt0109958,"He's a Woman, She's a Man",1994,107,1052,True,nm0151066,nm0950728
tt0210701,German Fried Movie,1992,88,1309,False,nm0093051,nm0527329
tt0256692,Chori Chori Chupke Chupke,2001,165,4701,False,nm0122216,nm0903423
tt0298954,Crying... Silicon Tears,2001,110,2765,True,nm0660347,nm0720109
tt0301082,Cardcaptor Sakura: The Movie,1999,80,1595,True,nm0038319,nm0959985
tt0343168,Thé Wéáthér Úndérgrớúnd,2002,92,3591,True,nm0796903,\N
tt0362511,Dorm Daze,2003,96,7820,False,nm0384862,nm1351254
tt0383010,The Three Stooges,2012,92,31097,False,nm0125803,nm0268380
tt0388130,Initial D: Third Stage,2001,100,1299,True,nm1245306,nm1014208
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0878756,nm2099207
tt0439714,Múmbái Éxpréss,2006,152,1116,False,nm0801870,nm0352032
tt0460766,Deep Water,2006,93,3104,True,nm1031790,nm1935753
tt0462160,Déád Tớné,2006,100,2940,False,nm0393655,nm1938064
tt0989760,Suspension,2008,95,1327,False,nm1803557,nm1803557
tt10322274,Schumacher,2021,112,18512,True,nm3986865,nm0917035
tt10627352,Delete History,2020,110,1563,False,nm1086956,nm1086956
tt11790780,The Alpinist,2021,92,1777,True,nm2050348,\N
tt1179947,American: The Bill Hicks Story,2009,102,4873,True,nm2405259,\N
tt12408808,Clairevoyant,2021,90,4701,True,nm5383529,nm5383529
tt1320254,Presumed Guilty,2008,87,1365,True,nm1668285,\N
tt13722764,Dớwnfálls High,2006,46,1363,True,nm8615156,nm8615156
tt1438461,The Founding of a Republic,2009,138,3558,False,nm0399003,nm2639120
tt1568150,Jớán Rivérs: Á Piécé ớf Wớrk,2010,84,3685,True,nm0839064,nm0827830
tt1583323,Steam of Life,2010,81,2509,True,nm1744333,nm2029418
tt1617661,Jupiter Ascending,2015,127,184723,False,nm0905154,nm0905154
tt1727516,Livid,2011,92,6769,False,nm2376614,nm2376614
tt1843866,Captain America: The Winter Soldier,2014,136,4701,True,nm0751577,nm6624843
tt1922612,Glee: The 3D Concert Movie,2011,84,5812,False,nm1160495,nm0614682
tt2043971,Real Playing Game,2013,103,1055,False,nm0623025,nm0722815
tt2077886,The Phantom of the Opera at the Royal Albert Hall,2011,137,8829,True,nm4711112,nm0503693
tt2364774,Kill or Be Killed,2015,103,1054,False,nm0336271,nm1262599
tt3168808,A Murder in the Park,2014,91,1197,True,nm4432410,nm4432410
tt3313066,Coriolanus,2014,192,2036,True,nm1229177,nm0000636
tt3498820,Captain America: Civil War,2016,147,721536,True,nm0751648,nm4022192
tt3592030,Mystery: Born to Rock,2014,85,1656,False,nm1484928,nm2223858
tt3970482,Roger Waters: The Wall,2014,132,4968,True,nm6714903,nm0914166
tt4008758,Black,2015,95,4152,True,nm4263190,nm3614609
tt4085696,Billy Élliớt,2014,169,1658,True,nm0197636,nm0355822
tt4255626,I Kissed a Girl,2006,98,4701,False,nm4355349,nm2015017
tt5084198,Kizumonogatari Part 3: Reiketsu,2017,83,2334,True,nm3361397,nm3451227
tt5376232,Jacob's Kingdom of Heaven,2006,145,2474,True,nm2068971,nm2068971
tt5862166,The Poison Rose,2019,98,8158,False,nm4209533,nm0759363
tt5913184,Spitfire,2018,99,1054,True,nm1406508,\N
tt6138688,Ớncé Úpớn Á Timé,2017,109,1352,False,nm0483608,nm8750898
tt6359956,A Bad Moms Christmas,2017,104,48152,False,nm0524190,nm0601859
tt6510332,McQueen,2018,111,7881,True,nm0094524,nm0262167
tt6864864,Bobby Robson: More Than a Manager,2018,104,2978,True,nm4861887,nm1578836
tt7068942,After the Screaming Stops,2006,98,1683,True,nm3111747,\N
tt8099236,The Silence of Others,2018,96,1937,True,nm1147094,nm0731324
tt8106568,Momentum Generation,2018,103,1074,True,nm1905310,nm3104562
tt8144778,The Redeemed and the Dominant: Fittest on Earth,2018,119,1347,True,nm7625680,nm7625681
tt8364356,Haami,2018,133,1185,True,nm5181252,\N
tt8472964,Chintu Ka Birthday,2020,80,4396,True,nm3060590,nm4392112
tt8564902,Death of a Nation,2018,108,6725,False,nm1625338,nm6583447
tt8671462,Invoking 5,2018,90,4701,False,nm3986275,nm2256631
tt9351980,Áméricán Fáctớry,2006,110,20441,True,nm0091840,\N
tt0088286,Top Secret!,1984,90,64256,True,nm0000720,nm0121789
tt0091969,Slaughter High,1986,90,5894,False,nm0264348,nm0514478
tt0100649,Solar Crisis,1990,112,1894,False,nm0764781,nm0093328
tt0102015,Hearts of Darkness: A Filmmaker's Apocalypse,1991,96,20426,True,nm0178880,nm0382584
tt0185481,Neo Tokyo,1987,50,3441,True,nm0159109,nm0960028
tt0188404,Dexter the Dragon & Bumble the Bear,1983,84,1549,True,nm0472243,nm0418142
tt0386820,The Trouble with Terkel,2004,77,10523,True,nm1601862,nm0280745
tt0860906,Evangelion: 2.0 You Can (Not) Advance,2009,112,4701,True,nm0556094,nm0030417
tt11023922,Spirits in thé Fớrést,2019,83,1174,True,nm0179221,\N
tt1687247,Life in a Day,2011,95,15167,True,nm7470817,\N
tt2275743,"Berlin, I Love You",2019,120,3035,False,nm0001709,nm1814050
tt3323920,Philips and the Monkey Pen,2013,140,1322,True,nm6293291,nm6293294
tt9551936,Charlotte The Return,2019,76,1688,False,nm3877467,nm10046631
tt0055747,Love at Twenty,1962,120,2298,True,nm0410982,nm0000076
tt0056197,The Longest Day,1962,178,4701,True,nm0652631,nm0781250
tt0061452,Casino Royale,1967,131,29230,False,nm0400731,nm0816143
tt0087798,Night Train to Terror,1985,98,4701,False,nm0772436,nm0948634
tt0091149,Thé Gréát Mớúsé Détéctivé,1986,74,47842,True,nm0585150,nm0236279
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0858680,nm2099207
tt10322274,Schumacher,2021,112,18512,True,nm3619732,nm0917035
tt8144778,The Redeemed and the Dominant: Fittest on Earth,2018,119,1347,True,nm7625681,nm7625681
tt8671462,Invoking 5,2018,90,4701,False,nm5372764,nm2256631
tt1687247,Life in a Day,2011,95,15167,True,nm4309887,\N
tt2275743,"Berlin, I Love You",2019,120,3035,False,nm0750857,nm1814050
tt9551936,Charlotte The Return,2019,76,1688,False,nm3179108,nm10046631
tt0055747,Love at Twenty,1962,120,2298,True,nm0000076,nm0000076
tt0056197,The Longest Day,1962,178,4701,True,nm0554249,nm0781250
tt0061452,Casino Royale,1967,131,29230,False,nm0569825,nm0816143
tt0087798,Night Train to Terror,1985,98,4701,False,nm0848121,nm0948634
tt0091149,Thé Gréát Mớúsé Détéctivé,1986,74,47842,True,nm0560329,nm0236279
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0840485,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm3465005,\N
tt2275743,"Berlin, I Love You",2019,120,3035,False,nm1427640,nm1814050
tt0055747,Love at Twenty,1962,120,2298,True,nm0649096,nm0000076
tt0056197,The Longest Day,1962,178,4701,True,nm0002175,nm0781250
tt0061452,Casino Royale,1967,131,29230,False,nm0663577,nm0816143
tt0087798,Night Train to Terror,1985,98,4701,False,nm0139753,nm0948634
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0005628,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm1754704,\N
tt2275743,"Berlin, I Love You",2019,120,3035,False,nm1628175,nm1814050
tt0061452,Casino Royale,1967,131,29230,False,nm0848234,nm0816143
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0758574,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm2660881,\N
tt2275743,"Berlin, I Love You",2019,120,3035,False,nm0506374,nm1814050
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0687913,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm2266744,\N
tt2275743,"Berlin, I Love You",2019,120,3035,False,nm0304541,nm1814050
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0668247,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm2464693,\N
tt2275743,"Berlin, I Love You",2019,120,3035,False,nm3418586,nm1814050
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0622112,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm1531832,\N
tt2275743,"Berlin, I Love You",2019,120,3035,False,nm0251774,nm1814050
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0481418,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm4558775,\N
tt2275743,"Berlin, I Love You",2019,120,3035,False,nm1313447,nm1814050
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0236313,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm3401234,\N
tt2275743,"Berlin, I Love You",2019,120,3035,False,nm0155093,nm1814050
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0000367,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm1067715,\N
tt2275743,"Berlin, I Love You",2019,120,3035,False,nm1872698,nm1814050
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0190859,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm4231258,\N
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0000127,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm3388028,\N
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0170043,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm1228224,\N
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0001054,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm1878854,\N
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0001053,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm3416434,\N
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0158984,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm6885237,\N
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0149446,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm2444458,\N
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0041474,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm4642456,\N
tt0401711,"Paris, je t'aime",2006,120,71851,True,nm0000801,nm2099207
tt1687247,Life in a Day,2011,95,15167,True,nm3853714,\N
tt1687247,Life in a Day,2011,95,15167,True,nm1780501,\N
tt1687247,Life in a Day,2011,95,15167,True,nm4427215,\N
tt1687247,Life in a Day,2011,95,15167,True,nm4082140,\N
tt1687247,Life in a Day,2011,95,15167,True,nm2465524,\N
tt1687247,Life in a Day,2011,95,15167,True,nm4302299,\N
tt1687247,Life in a Day,2011,95,15167,True,nm1486915,\N
tt1687247,Life in a Day,2011,95,15167,True,nm5197357,\N
tt1687247,Life in a Day,2011,95,15167,True,nm9198261,\N
tt1687247,Life in a Day,2011,95,15167,True,nm4335102,\N
tt1687247,Life in a Day,2011,95,15167,True,nm9546825,\N
tt1687247,Life in a Day,2011,95,15167,True,nm2051050,\N
tt1687247,Life in a Day,2011,95,15167,True,nm5496949,\N
tt1687247,Life in a Day,2011,95,15167,True,nm4363461,\N
tt0086981,Blớớdbáth át thé Hớúsé ớf Déáth,1984,92,1721,False,nm0131708,nm0131708
tt0087469,Indiana Jones and the Temple of Doom,1984,118,469229,True,nm0000229,nm0441718
tt0087884,"Paris, Texas",1984,145,100864,True,nm0000694,nm0001731
tt0088286,Top Secret!,1984,90,64256,True,nm0001878,nm0958387
tt0088334,Urusei Yatsura 2: Beautiful Dreamer,1984,98,4701,True,nm0651900,nm0651900
tt0089066,Detective,1985,95,1930,False,nm0000419,nm0000419
tt0089200,Ghoulies,1984,81,9022,False,nm0001942,nm0001942
tt0089378,Making Contact,1985,98,1491,False,nm0000386,nm0173207
tt0089562,Massacre in Dinosaur Valley,1985,88,1976,False,nm0850212,nm0850212
tt0089755,Ớút ớf Áfricá,1985,161,77040,True,nm0001628,nm0525104
tt0090750,Blớớd Hớớk,1986,92,1165,False,nm0540075,nm0709455
tt0090859,Cobra,1986,87,70908,False,nm0181902,nm0331514
tt0091306,Jumpin' Jack Flash,1986,105,19058,False,nm0001508,nm0859977
tt0091778,Poltergeist II: The Other Side,1986,91,26551,False,nm0001270,nm0896131
tt0091969,Slaughter High,1986,90,5894,False,nm0240870,nm0264348
tt0091982,The Loner,1987,100,1536,False,nm0220227,nm0099124
tt0092112,Trick or Treat,1986,98,6561,False,nm0001747,nm0604688
tt0092713,H.M. Deserters,1986,155,4701,True,nm0538105,nm0538105
tt0092723,The Care Bears Adventure in Wonderland,1987,80,1179,False,nm0415422,nm0787324
tt0093516,Meatballs III: Summer Job,1986,96,2438,False,nm0578899,nm0664513
tt0093640,No Way Out,1987,114,38491,True,nm0002044,nm0269879
tt0093776,Prick Úp Yớúr Éárs,1987,105,5971,True,nm0001241,nm0481620
tt0093800,Psychos in Love,1987,88,1197,False,nm0064961,nm0064961
tt0094048,Straight to Hell Returns,1987,86,2500,False,nm0007182,nm0007182
tt0094593,18 Again!,1988,93,4532,False,nm0280901,nm0326247
tt0094890,Cớcớớn: Thé Rétúrn,1988,116,16088,False,nm0677951,nm0002448
tt0095040,Dáys ớf Éclipsé,2006,139,1009,True,nm0812546,nm0032685
tt0095403,Police Story 2,1988,101,18936,True,nm0000329,nm0165560
tt0095468,A Short Film About Killing,1988,84,19208,True,nm0001425,nm0001425
tt0095956,Rambo III,1988,102,127431,False,nm0003423,nm0000230
tt0096046,Scarecrows,1988,83,4954,False,nm0007142,nm2110828
tt0096219,Talk Radio,1988,110,13352,True,nm0000231,nm0767730
tt0096329,Ubit drakona,1988,123,1595,True,nm0952272,nm0796065
tt0096344,Thé Únnámáblé,1988,87,2640,False,nm0653500,nm0522454
tt0097390,Fright Night Part 2,1988,104,12374,False,nm0908890,nm0854185
tt0097573,In the Cold of the Night,1990,112,1601,False,nm0557789,nm0557789
tt0097851,Mathilukal,1990,120,1214,True,nm0329715,nm0059775
tt0098360,Violent Cop,1989,103,11467,True,nm0001429,nm0637585
tt0098375,Spontaneous Combustion,1990,97,2552,False,nm0001361,nm0001361
tt0100608,The Shrimp on the Barbie,2006,90,1270,False,nm0331998,nm0396697
tt0100649,Solar Crisis,1990,112,1894,False,nm0000647,nm0304461
tt0101258,Days of Being Wild,1990,100,20706,True,nm0939182,nm0311508
tt0101605,Thé Cớmmitménts,2006,118,34487,True,nm0000570,nm0166074
tt0101627,Critters 3,1991,86,11828,False,nm0677253,nm0649209
tt0101732,Dil Ááshná Hái (...Thé Héárt Knớws),1992,164,4701,False,nm0004564,nm0403960
tt0101985,A Brighter Summer Day,1991,237,9305,True,nm0945981,nm0795908
tt0102015,Hearts of Darkness: A Filmmaker's Apocalypse,1991,96,20426,True,nm0046943,nm0046943
tt0102340,Love Crimes,1992,90,1121,False,nm0001962,nm0610496
tt0102849,Scenes from a Mall,1991,89,4913,False,nm0005196,nm0800363
tt0103939,Chaplin,1992,143,56207,True,nm0000277,nm0285302
tt0104770,Royal Tramp,1992,106,3538,True,nm0939147,nm0939147
tt0105488,Strictly Ballroom,1992,94,26468,True,nm0525303,nm0100597
tt0106257,American Ninja 5,2006,102,4701,False,nm0104096,nm1255730
tt0106455,Boiling Point,1993,92,5952,False,nm0364805,nm0677514
tt0106521,Carnosaur,2006,83,4701,False,nm0540542,nm0112488
tt0106655,Dámini,1993,175,3364,True,nm0764316,nm1122442
tt0106913,Fire on the Amazon,1993,87,2628,False,nm0515891,nm0194274
tt0107209,"Faraway, So Close!",1993,144,4701,True,nm0000694,nm0956065
tt0107870,Prehysteria!,1993,84,1872,False,nm0051649,nm0326277
tt0108137,Thé Silvér Brúmby,2006,93,1105,False,nm0851288,nm0827064
tt0108162,Sliver,2006,107,30542,False,nm0637518,nm0505615
tt0108350,Night Terrors,1993,98,1361,False,nm0001361,nm0322944
tt0108504,Fớr á Lớst Sớldiér,1992,92,4456,True,nm0449216,nm0200656
tt0109000,00 Schnéidér - Jágd áúf Nihil Báxtér,1994,90,2583,True,nm0773845,nm0773845
tt0109348,Bullets Over Broadway,2006,98,38215,True,nm0000095,nm0000095
tt0109447,Clifford,1994,90,7531,False,nm0280901,nm0017620
tt0110657,The Next Karate Kid,1994,107,28950,False,nm0128883,nm0436543
tt0110712,Of Love and Shadows,2006,105,4701,False,nm0438201,nm0021196
tt0112619,Midaq Alley,1995,140,3074,True,nm0284639,nm0508200
tt0112864,Dié Hárd with á Véngéáncé,1995,128,376238,True,nm0001532,nm0378144
tt0113074,Fist of the North Star,1995,103,3286,False,nm0709752,nm0040643
tt0113253,Halloween: The Curse of Michael Myers,2006,87,35105,False,nm0152640,nm0000118
tt0113540,Kids,1995,91,76442,True,nm0164187,nm0005101
tt0113828,Les Misérables,1995,175,3788,True,nm0500988,nm0401076
tt0114787,Underground,1995,170,57292,True,nm0001437,nm0468169
tt0115610,Bad Moon,1996,80,6601,False,nm0714599,nm0810316
tt0115685,Thé Birdcágé,1996,117,85775,True,nm0001566,nm0200473
tt0116922,Lost Highway,1997,134,137572,True,nm0000186,nm0000186
tt0117283,The Pallbearer,1996,98,10269,False,nm0716257,nm0441300
tt0117315,The Father,1996,91,1461,True,nm0006498,nm0006498
tt0118715,The Big Lebowski,1998,117,773595,True,nm0001054,nm0001053
tt0119116,The Fifth Element,2006,126,454017,True,nm0000108,nm0000108
tt0119137,Flubber,1997,93,87605,False,nm0562645,nm0000455
tt0119457,Kicked in the Head,1997,87,1036,False,nm0006798,nm0180984
tt0119707,Mortal Kombat: Annihilation,1997,95,53365,False,nm0502954,nm0295165
tt0119889,The Phantom of the Opera,1998,99,5390,False,nm0000783,nm0000783
tt0119981,Hikers,1997,95,1794,False,nm0362854,nm0380826
