Unnamed: 0,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,director_id,writer_id
8857,tt5214394,Su Su Sudhi Vathmeekam,Su Su Sudhi Vathmeekam,2015,\N,132,1660.0,True,nm3452383,nm3452383
8878,tt5266668,Rogue Warfare,,2019,\N,103,,False,nm0348389,nm0348389
8887,tt5278460,Audrie & Daisy,,2016,\N,95,,True,nm0791556,\N
8887,tt5278460,Audrie & Daisy,,2016,\N,95,,True,nm1010896,\N
8892,tt5286444,Néérjá,Neerja,2016,\N,122,,True,nm0534879,nm2016161
8898,tt5294966,After the Storm,,2016,\N,118,10616.0,True,nm0466153,nm0466153
8920,tt5420210,The Comeback Trail,,2020,\N,104,5737.0,False,nm0303032,nm0403794
8923,tt5427032,Osman Pazarlama,,2016,\N,114,,False,nm2204103,nm2204103
8954,tt5493944,The Little Mermaid,The Little Mermaid,2018,\N,85,8786.0,False,nm1789635,nm0026153
8954,tt5493944,The Little Mermaid,The Little Mermaid,2018,\N,85,8786.0,False,nm4671079,nm0026153
8958,tt5504168,Kshánám,Kshanam,2016,\N,110,5160.0,True,nm6044360,nm2493024
8964,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,\N,99,31771.0,False,nm0002120,nm0677535
8964,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,\N,99,31771.0,False,nm0002653,nm0677535
8968,tt5534434,Victor Crowley,Victor Crowley,2017,\N,83,5589.0,False,nm1697112,nm1697112
8976,tt5556054,Four Kids and It,Four Kids and It,2020,\N,110,1336.0,False,nm0214320,nm0652670
9003,tt5615904,Unforgettable,,2016,\N,113,1310.0,True,nm8056192,nm8056192
9056,tt5727208,Uncut Gems,,2019,\N,135,251676.0,True,nm1509478,nm1509478
9056,tt5727208,Uncut Gems,,2019,\N,135,251676.0,True,nm1343394,nm1509478
9075,tt5779372,An Interview with God,,\N,2018,97,3740.0,False,nm0485878,nm0013351
9105,tt5851014,Savage Dog,,2017,\N,94,,False,nm0425364,nm0425364
9142,tt5959952,Missiớn Cớntrớl: Thé Únsúng Hérớés ớf Ápớllớ,,2017,\N,101,1610.0,True,nm1406508,\N
7376,tt2181298,The Village,,2015,\N,82,2714.0,False,nm2014560,nm5184213
7442,tt2240784,Planet Ocean,Planet Ocean,2012,\N,94,1491.0,True,nm0037867,nm4618673
7442,tt2240784,Planet Ocean,Planet Ocean,2012,\N,94,1491.0,True,nm4618673,nm4618673
7653,tt2449638,Atomica,,2017,\N,81,2285.0,False,nm1390673,nm5327376
7696,tt2531318,Thé Béátlés: Éight Dáys á Wéék - Thé Tớúring Yéárs,The Beatles: Eight Days a Week - The Touring Years,2016,\N,106,12382.0,True,nm0000165,nm1557894
7700,tt2536436,Ápp,App,2013,\N,75,2574.0,False,nm0091335,nm2428590
7798,tt2763304,T2 Trainspotting,,2017,\N,117,119902.0,True,nm0000965,nm0920543
7890,tt2974050,Cool Cat Saves the Kids,,2015,\N,75,7703.0,False,nm4733996,nm4733996
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm0300174,nm7071130
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm2351653,nm7071130
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm4959907,nm7071130
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm1279950,nm7071130
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm0467811,nm7071130
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm2415918,nm7071130
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm5880517,nm7071130
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm4237603,nm7071130
7959,tt3121604,Duniyadari,Duniyadari,2013,\N,142,1709.0,True,nm2198077,nm2346665
8085,tt3390572,Haider,Haider,2014,\N,160,52632.0,True,nm0080235,nm0080235
8099,tt3410834,Allegiant,,2016,\N,120,116345.0,False,nm0777881,nm4316121
8118,tt3461828,Cat Run 2,,2014,\N,96,1363.0,False,nm0007082,nm4519070
8129,tt3481210,2047: Sights of Death,2047: Sights of Death,2014,\N,89,1475.0,False,nm0135332,nm0194997
8178,tt3546370,Rớád,,2014,\N,102,1381.0,True,nm1353999,nm1353999
8178,tt3546370,Rớád,,2014,\N,102,1381.0,True,nm1254619,nm1353999
8263,tt3711510,The Warning,El aviso,\N,2018,92,,False,nm0130714,nm6818191
8306,tt3800028,Pák Ván Mijn Hárt,Pak Van Mijn Hart,2014,\N,83,1151.0,False,nm3491871,nm4791836
8358,tt3909336,Worlds Apart,,2015,\N,113,8304.0,True,nm0660245,nm0660245
8422,tt4073304,The Attic,The Attic,\N,2017,72,1047.0,False,nm1241580,nm6804250
8432,tt4083572,Urge,Urge,2016,\N,89,10345.0,False,nm2721926,nm2371148
8474,tt4181052,Special Correspondents,,2016,\N,101,22189.0,False,nm0315041,nm0584770
8494,tt4229236,Cobain: Montage of Heck,Cobain: Montage of Heck,2015,\N,145,29152.0,True,nm0605137,nm0605137
8555,tt4382824,Ármy ớf Ớné,,2016,\N,92,7412.0,False,nm0153078,nm2744027
8753,tt4935446,Heart of a Dog,Heart of a Dog,2015,\N,75,,True,nm0002173,nm0002173
8941,tt5466186,7 Days in Entebbe,Entebbe,\N,2018,107,,False,nm0655683,nm2954373
7421,tt2220408,Vai que dá Certo,Vai que dá Certo,2013,\N,110,1316.0,False,nm0267399,nm1167049
7423,tt2221648,Return to Nim's Island,Return to Nim's Island,2013,\N,90,1777.0,False,nm0536827,nm4030854
7465,tt2265539,Second Show,,2012,\N,126,,True,nm4921095,nm4921102
7483,tt2290709,The Appearing,The Appearing,2014,\N,92,1441.0,False,nm1809616,nm1234182
7711,tt2557478,Pácific Rim: Úprising,Pacific Rim: Uprising,2018,\N,111,112671.0,False,nm0215299,nm2012438
7885,tt2960930,Extraterrestrial,Extraterrestrial,2014,\N,101,15475.0,False,nm4017355,nm4155547
8303,tt3796936,Curse of the Witching Tree,Curse of the Witching Tree,2015,\N,102,1957.0,False,nm4781704,nm4781704
8389,tt4003070,Diamond Dust,Diamond Dust,2018,\N,162,,True,nm1441566,nm6211716
8523,tt4306300,Mr. Ánd Mrs. Rámchári,Mr. And Mrs. Ramchari,2014,\N,156,2003.0,True,nm7012390,nm7012390
8549,tt4365506,Open Tee Bioscope,Open Tee Bioscope,2015,\N,135,1206.0,True,nm3532874,nm3532874
8549,tt4365506,Open Tee Bioscope,Open Tee Bioscope,2015,\N,135,1206.0,True,nm1999473,nm3532874
8869,tt5247042,Dark Web,Darkweb,2016,\N,89,,False,nm5835466,nm5835466
8881,tt5271772,Thé Réd Thréád,,2016,\N,100,2425.0,False,nm7094737,nm1210677
8999,tt5606664,Doctor Sleep,,2019,\N,152,173198.0,True,nm1093039,nm0000175
9049,tt5716848,Where's the Money,,2017,\N,86,2018.0,False,nm1977578,nm1977578
9114,tt5881528,Damsel,,\N,2018,113,4915.0,False,nm0954655,nm0954658
9114,tt5881528,Damsel,,\N,2018,113,4915.0,False,nm0954658,nm0954658
9118,tt5890000,Survival Family,Sabaibaru famirî,\N,2016,117,2253.0,True,nm0944937,nm0944937
9138,tt5949038,Redwood,Redwood,2017,\N,80,,False,nm7441188,nm7441188
7956,tt3108244,Capsule,Capsule,2015,\N,91,9423.0,False,nm2426736,nm2426736
8560,tt4393514,Bitter Lake,,2015,\N,136,3140.0,True,nm0193231,nm0193231
8634,tt4603150,LiveJustine,LiveJustine,2015,\N,80,1038.0,False,nm3570526,nm3570526
8972,tt5541848,What the Health,,\N,2017,97,28624.0,True,nm5986857,nm5986857
8972,tt5541848,What the Health,,\N,2017,97,28624.0,True,nm6057112,nm5986857
8012,tt3213684,1944,,\N,2015,100,5386.0,True,nm0639297,nm5972638
7782,tt2717682,Turner Risk,Turner Risk,2019,\N,112,1376.0,False,nm5307245,nm5391831
7996,tt3183630,The Boy and the World,O Menino e o Mundo,2013,\N,80,6814.0,True,nm0994245,nm0994245
8383,tt3982254,Mad_e in Bangladesh,,2007,\N,106,2109.0,True,nm3618781,nm2741956
7992,tt3178292,A: Film by Upendra,A: Film by Upendra,1998,\N,150,,True,nm1962192,nm1962192
7360,tt2176690,Thé Sméll ớf Ús,,2014,\N,92,1597.0,False,nm0164187,nm5327133
7396,tt2194599,Kokowääh 2,,2013,\N,122,3961.0,False,nm0001709,nm2030218
7396,tt2194599,Kokowääh 2,,2013,\N,122,3961.0,False,nm0478194,nm2030218
7414,tt2213054,Kai Po Che,,2013,\N,130,35709.0,True,nm0438461,nm1805418
7428,tt2226519,Plush,,2013,\N,99,3877.0,False,nm0362566,nm0362566
7431,tt2229848,Chashme Baddoor,,2013,\N,121,,False,nm0223522,nm2678319
7462,tt2265179,Blood Brother,Blood Brother,\N,2013,92,1637.0,True,nm4240055,nm4240055
7479,tt2282829,Kac Wawa,Kac Wawa,2012,\N,97,1037.0,False,nm0440317,nm0759968
7481,tt2283748,OMG: Oh My God!,OMG: Oh My God!,2012,\N,125,55900.0,True,nm1084488,nm12109381
7487,tt2293750,Scorned,,2013,\N,86,2279.0,False,nm0428751,nm0428751
7507,tt2310332,The Hobbit: The Battle of the Five Armies,,2014,\N,144,499924.0,True,nm0001392,nm0868219
7603,tt2395469,Gúlly Bớy,Gully Boy,2019,\N,154,36421.0,True,nm0015295,nm1030373
7620,tt2403558,Catch Hell,,2014,\N,98,2885.0,False,nm0000202,nm0000202
7647,tt2438644,Department Q: The Keeper of Lost Causes,,2013,\N,96,28755.0,True,nm1031708,nm0647695
7649,tt2440354,Naayak,,2013,\N,153,3043.0,False,nm1352172,nm2202395
7656,tt2452244,Isn't It Romantic,,2019,\N,89,67103.0,False,nm0833889,nm1401416
7667,tt2473510,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,2015,\N,88,26941.0,False,nm0687427,nm3500903
7704,tt2544074,Identicals,Brand New-U,2015,\N,100,4368.0,False,nm0700554,nm10752593
7712,tt2558318,The Last Survivors,,2014,\N,95,3601.0,False,nm1729978,nm2106079
7767,tt2675978,Dedh Ishqiya,Dedh Ishqiya,2014,\N,152,7119.0,True,nm1322477,nm1322477
7785,tt2723176,Hide & Seek,,\N,2014,82,1062.0,False,nm4246726,nm3318921
7811,tt2800038,Atlas Shrugged: Who Is John Galt?,,2014,\N,99,3387.0,False,nm2690726,nm2244438
7812,tt2802144,Kingsman: The Secret Service,,2014,\N,129,624132.0,True,nm0891216,nm2092839
7903,tt3003668,Unbeatable,,2013,\N,122,2796.0,True,nm0482592,nm1010203
7918,tt3036740,Humshakals,Humshakals,2014,\N,159,8088.0,False,nm1349318,nm2410557
7920,tt3038708,Iron Sky: The Coming Race,,2019,\N,93,,False,nm1993322,nm0442381
7921,tt3039472,Return to Return to Nuke 'Em High Aka Vol. 2,,2017,\N,85,2048.0,False,nm0442207,nm0295216
7981,tt3152592,Scoob!,Scoob!,\N,2020,93,,False,nm0148999,nm0360253
8042,tt3281548,Little Women,,2019,\N,135,174162.0,True,nm1950086,nm1950086
8048,tt3295734,Colossal Youth,,2018,\N,98,2690.0,True,nm3279125,nm4679213
8054,tt3311020,Be Afraid,,2017,\N,99,2059.0,False,nm0300171,nm11627438
8057,tt3315342,Logan,Logan,2017,\N,137,,True,nm0003506,nm2092839
8070,tt3343136,Sleeping Beauty,Sleeping Beauty,2014,\N,89,1904.0,False,nm0000680,nm0342303
8093,tt3398436,German Angst,,2015,\N,112,1747.0,False,nm0125367,nm2353593
8093,tt3398436,German Angst,,2015,\N,112,1747.0,False,nm2353593,nm2353593
8093,tt3398436,German Angst,,2015,\N,112,1747.0,False,nm1098492,nm2353593
8182,tt3551400,Únnátúrál,,\N,2015,89,2115.0,False,nm1802040,nm7219949
8206,tt3585004,Zhớngkúi: Snớw Girl ánd thé Dárk Crystál,,2015,\N,118,1308.0,False,nm2800789,nm2383031
8206,tt3585004,Zhớngkúi: Snớw Girl ánd thé Dárk Crystál,,2015,\N,118,1308.0,False,nm0666702,nm2383031
8241,tt3679000,Ány Bớdy Cán Dáncé 2,,2015,\N,154,6120.0,False,nm1150656,nm1571874
8243,tt3680410,Last Cab to Darwin,,2015,\N,123,3620.0,True,nm0801327,nm0187747
8267,tt3719896,My All-American,,2015,\N,118,6520.0,True,nm0686233,nm0686233
8321,tt3823116,Little Bird's Big Adventure,A Stork's Journey,2017,\N,85,2047.0,False,nm0312881,nm2167092
8321,tt3823116,Little Bird's Big Adventure,A Stork's Journey,2017,\N,85,2047.0,False,nm2167092,nm2167092
8331,tt3848888,The Shaukeens,The Shaukeens,2014,\N,124,2986.0,False,nm0788855,nm3258929
8335,tt3854234,"The Boss, Anatomy of a Crime","El patrón, radiografía de un crimen",2014,\N,90,1967.0,True,nm0994416,nm0647056
8399,tt4024210,UNindian,UNindian,2015,\N,102,1178.0,False,nm1381615,nm12731006
8433,tt4084744,Battle for Sevastopol,Bitva za Sevastopol,\N,2015,110,,True,nm0596364,nm0596364
8482,tt4191054,Strángé Mágic,Strange Magic,2015,\N,99,10797.0,False,nm0003977,nm0003977
8495,tt4229938,"The Rich, the Pauper and the Butler",,2014,\N,102,2007.0,False,nm0017623,nm3259387
8495,tt4229938,"The Rich, the Pauper and the Butler",,2014,\N,102,2007.0,False,nm0320495,nm3259387
8495,tt4229938,"The Rich, the Pauper and the Butler",,2014,\N,102,2007.0,False,nm0316034,nm3259387
8495,tt4229938,"The Rich, the Pauper and the Butler",,2014,\N,102,2007.0,False,nm3259387,nm3259387
8497,tt4241904,The Way We Weren't,The Way We Weren't,2019,\N,93,,False,nm0371642,nm6850234
8515,tt4290746,Pisasu,,2014,\N,114,1967.0,True,nm4199426,nm4199426
8521,tt4302740,Meu Passado Me Condena 2: O Filme,Meu Passado Me Condena 2: O Filme,2015,\N,105,1010.0,False,nm2365786,nm4140344
8536,tt4329242,Love Jacked,Love Jacked,2018,\N,100,1997.0,False,nm0011949,nm0011950
8542,tt4338154,Hawaizaada,Hawaizaada,2015,\N,148,1868.0,False,nm2291548,nm4441815
8553,tt4377952,Rattle the Cage,,2015,\N,96,,True,nm4211435,nm0998379
8581,tt4442758,Temper,,2015,\N,147,6283.0,True,nm0700872,nm0700872
8589,tt4465564,Fifty Shades Darker,Fifty Shades Darker,2017,\N,118,97584.0,False,nm0001226,nm0502727
8631,tt4594836,Darc,Darc,2018,\N,97,4285.0,False,nm0621993,nm1460101
8682,tt4736550,The Great Hack,The Great Hack,2019,\N,114,,True,nm5255757,nm2851010
8682,tt4736550,The Great Hack,The Great Hack,2019,\N,114,,True,nm0636675,nm2851010
8692,tt4768656,Howard Lovecraft and the Frozen Kingdom,Howard Lovecraft and the Frozen Kingdom,2016,\N,83,2623.0,False,nm2846368,nm2656824
8706,tt4819498,Chrớniclés ớf thé Ghớstly Tribé,,2015,\N,118,1648.0,False,nm1283651,nm0744965
8708,tt4824308,God's Not Dead 2,,2016,\N,120,12242.0,False,nm1880561,nm0465484
8743,tt4909506,Gớdhi Bánná Sádháráná Mykáttú,,2016,\N,144,2936.0,True,nm9634132,nm8201797
8750,tt4923846,Christmas in the Smokies,Christmas in the Smokies,2015,\N,88,1372.0,False,nm1088868,nm1894078
8784,tt5036442,Hayat Öpücügü,Hayat Öpücügü,2015,\N,102,1228.0,False,nm3481335,nm1760973
8806,tt5085924,Wildling,Wildling,\N,2018,92,13594.0,False,nm1562688,nm1562688
8832,tt5154466,Bizans oyunlari: Geym of Bizans,,2016,\N,101,2871.0,False,nm0618084,nm3195326
8857,tt5214394,Su Su Sudhi Vathmeekam,Su Su Sudhi Vathmeekam,2015,\N,132,1660.0,True,nm3452383,nm11245454
8892,tt5286444,Néérjá,Neerja,2016,\N,122,,True,nm0534879,nm6319218
8920,tt5420210,The Comeback Trail,,2020,\N,104,5737.0,False,nm0303032,nm2491789
8923,tt5427032,Osman Pazarlama,,2016,\N,114,,False,nm2204103,nm2201881
8954,tt5493944,The Little Mermaid,The Little Mermaid,2018,\N,85,8786.0,False,nm1789635,nm4671079
8954,tt5493944,The Little Mermaid,The Little Mermaid,2018,\N,85,8786.0,False,nm4671079,nm4671079
8958,tt5504168,Kshánám,Kshanam,2016,\N,110,5160.0,True,nm6044360,nm6044360
8964,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,\N,99,31771.0,False,nm0002120,nm0006782
8964,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,\N,99,31771.0,False,nm0002653,nm0006782
8976,tt5556054,Four Kids and It,Four Kids and It,2020,\N,110,1336.0,False,nm0214320,nm2954322
9003,tt5615904,Unforgettable,,2016,\N,113,1310.0,True,nm8056192,nm8056196
9056,tt5727208,Uncut Gems,,2019,\N,135,251676.0,True,nm1509478,nm1343394
9056,tt5727208,Uncut Gems,,2019,\N,135,251676.0,True,nm1343394,nm1343394
7376,tt2181298,The Village,,2015,\N,82,2714.0,False,nm2014560,nm2014560
7442,tt2240784,Planet Ocean,Planet Ocean,2012,\N,94,1491.0,True,nm0037867,nm0021658
7442,tt2240784,Planet Ocean,Planet Ocean,2012,\N,94,1491.0,True,nm4618673,nm0021658
7653,tt2449638,Atomica,,2017,\N,81,2285.0,False,nm1390673,nm4431349
7696,tt2531318,Thé Béátlés: Éight Dáys á Wéék - Thé Tớúring Yéárs,The Beatles: Eight Days a Week - The Touring Years,2016,\N,106,12382.0,True,nm0000165,nm0598531
7798,tt2763304,T2 Trainspotting,,2017,\N,117,119902.0,True,nm0000965,nm0388076
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm0300174,nm4273489
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm2351653,nm4273489
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm4959907,nm4273489
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm1279950,nm4273489
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm0467811,nm4273489
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm2415918,nm4273489
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm5880517,nm4273489
7958,tt3121434,Yolki 3,,2013,\N,100,1485.0,False,nm4237603,nm4273489
8085,tt3390572,Haider,Haider,2014,\N,160,52632.0,True,nm0080235,nm5470025
8099,tt3410834,Allegiant,,2016,\N,120,116345.0,False,nm0777881,nm0171651
8118,tt3461828,Cat Run 2,,2014,\N,96,1363.0,False,nm0007082,nm6325487
8129,tt3481210,2047: Sights of Death,2047: Sights of Death,2014,\N,89,1475.0,False,nm0135332,nm3640920
8178,tt3546370,Rớád,,2014,\N,102,1381.0,True,nm1353999,nm1254619
8178,tt3546370,Rớád,,2014,\N,102,1381.0,True,nm1254619,nm1254619
8263,tt3711510,The Warning,El aviso,\N,2018,92,,False,nm0130714,nm0346277
8306,tt3800028,Pák Ván Mijn Hárt,Pak Van Mijn Hart,2014,\N,83,1151.0,False,nm3491871,nm2457295
8422,tt4073304,The Attic,The Attic,\N,2017,72,1047.0,False,nm1241580,nm1241580
8432,tt4083572,Urge,Urge,2016,\N,89,10345.0,False,nm2721926,nm0821466
8474,tt4181052,Special Correspondents,,2016,\N,101,22189.0,False,nm0315041,nm0479507
8555,tt4382824,Ármy ớf Ớné,,2016,\N,92,7412.0,False,nm0153078,nm4396670
7421,tt2220408,Vai que dá Certo,Vai que dá Certo,2013,\N,110,1316.0,False,nm0267399,nm5115855
7423,tt2221648,Return to Nim's Island,Return to Nim's Island,2013,\N,90,1777.0,False,nm0536827,nm3745774
7483,tt2290709,The Appearing,The Appearing,2014,\N,92,1441.0,False,nm1809616,nm1809616
7711,tt2557478,Pácific Rim: Úprising,Pacific Rim: Uprising,2018,\N,111,112671.0,False,nm0215299,nm2385905
7885,tt2960930,Extraterrestrial,Extraterrestrial,2014,\N,101,15475.0,False,nm4017355,nm3425513
8869,tt5247042,Dark Web,Darkweb,2016,\N,89,,False,nm5835466,nm0860170
8881,tt5271772,Thé Réd Thréád,,2016,\N,100,2425.0,False,nm7094737,nm3444662
8999,tt5606664,Doctor Sleep,,2019,\N,152,173198.0,True,nm1093039,nm1093039
9049,tt5716848,Where's the Money,,2017,\N,86,2018.0,False,nm1977578,nm1329437
9114,tt5881528,Damsel,,\N,2018,113,4915.0,False,nm0954655,nm0954655
9114,tt5881528,Damsel,,\N,2018,113,4915.0,False,nm0954658,nm0954655
7956,tt3108244,Capsule,Capsule,2015,\N,91,9423.0,False,nm2426736,nm2554357
8634,tt4603150,LiveJustine,LiveJustine,2015,\N,80,1038.0,False,nm3570526,nm3737068
8972,tt5541848,What the Health,,\N,2017,97,28624.0,True,nm5986857,nm6057112
8972,tt5541848,What the Health,,\N,2017,97,28624.0,True,nm6057112,nm6057112
7782,tt2717682,Turner Risk,Turner Risk,2019,\N,112,1376.0,False,nm5307245,nm5307245
8383,tt3982254,Mad_e in Bangladesh,,2007,\N,106,2109.0,True,nm3618781,nm3618781
7414,tt2213054,Kai Po Che,,2013,\N,130,35709.0,True,nm0438461,nm0438461
7431,tt2229848,Chashme Baddoor,,2013,\N,121,,False,nm0223522,nm0660936
7462,tt2265179,Blood Brother,Blood Brother,\N,2013,92,1637.0,True,nm4240055,nm4559704
7479,tt2282829,Kac Wawa,Kac Wawa,2012,\N,97,1037.0,False,nm0440317,nm3154509
7481,tt2283748,OMG: Oh My God!,OMG: Oh My God!,2012,\N,125,55900.0,True,nm1084488,nm2276202
7507,tt2310332,The Hobbit: The Battle of the Five Armies,,2014,\N,144,499924.0,True,nm0001392,nm0001392
7603,tt2395469,Gúlly Bớy,Gully Boy,2019,\N,154,36421.0,True,nm0015295,nm0015295
7656,tt2452244,Isn't It Romantic,,2019,\N,89,67103.0,False,nm0833889,nm1728301
7667,tt2473510,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,2015,\N,88,26941.0,False,nm0687427,nm1134130
7767,tt2675978,Dedh Ishqiya,Dedh Ishqiya,2014,\N,152,7119.0,True,nm1322477,nm0080235
7811,tt2800038,Atlas Shrugged: Who Is John Galt?,,2014,\N,99,3387.0,False,nm2690726,nm0440673
7812,tt2802144,Kingsman: The Secret Service,,2014,\N,129,624132.0,True,nm0891216,nm0891216
7903,tt3003668,Unbeatable,,2013,\N,122,2796.0,True,nm0482592,nm0482592
7918,tt3036740,Humshakals,Humshakals,2014,\N,159,8088.0,False,nm1349318,nm0080327
7920,tt3038708,Iron Sky: The Coming Race,,2019,\N,93,,False,nm1993322,nm1990490
7921,tt3039472,Return to Return to Nuke 'Em High Aka Vol. 2,,2017,\N,85,2048.0,False,nm0442207,nm0442207
7981,tt3152592,Scoob!,Scoob!,\N,2020,93,,False,nm0148999,nm1139293
8048,tt3295734,Colossal Youth,,2018,\N,98,2690.0,True,nm3279125,nm3279125
8057,tt3315342,Logan,Logan,2017,\N,137,,True,nm0003506,nm1079460
8070,tt3343136,Sleeping Beauty,Sleeping Beauty,2014,\N,89,1904.0,False,nm0000680,nm0342278
8093,tt3398436,German Angst,,2015,\N,112,1747.0,False,nm0125367,nm4764751
8093,tt3398436,German Angst,,2015,\N,112,1747.0,False,nm2353593,nm4764751
8093,tt3398436,German Angst,,2015,\N,112,1747.0,False,nm1098492,nm4764751
8206,tt3585004,Zhớngkúi: Snớw Girl ánd thé Dárk Crystál,,2015,\N,118,1308.0,False,nm2800789,nm2898643
8206,tt3585004,Zhớngkúi: Snớw Girl ánd thé Dárk Crystál,,2015,\N,118,1308.0,False,nm0666702,nm2898643
8241,tt3679000,Ány Bớdy Cán Dáncé 2,,2015,\N,154,6120.0,False,nm1150656,nm1150656
8321,tt3823116,Little Bird's Big Adventure,A Stork's Journey,2017,\N,85,2047.0,False,nm0312881,nm8549650
8321,tt3823116,Little Bird's Big Adventure,A Stork's Journey,2017,\N,85,2047.0,False,nm2167092,nm8549650
8335,tt3854234,"The Boss, Anatomy of a Crime","El patrón, radiografía de un crimen",2014,\N,90,1967.0,True,nm0994416,nm1892590
8399,tt4024210,UNindian,UNindian,2015,\N,102,1178.0,False,nm1381615,nm3765994
8433,tt4084744,Battle for Sevastopol,Bitva za Sevastopol,\N,2015,110,,True,nm0596364,nm4859184
8482,tt4191054,Strángé Mágic,Strange Magic,2015,\N,99,10797.0,False,nm0003977,nm0575293
8495,tt4229938,"The Rich, the Pauper and the Butler",,2014,\N,102,2007.0,False,nm0017623,nm0054649
8495,tt4229938,"The Rich, the Pauper and the Butler",,2014,\N,102,2007.0,False,nm0320495,nm0054649
8495,tt4229938,"The Rich, the Pauper and the Butler",,2014,\N,102,2007.0,False,nm0316034,nm0054649
8495,tt4229938,"The Rich, the Pauper and the Butler",,2014,\N,102,2007.0,False,nm3259387,nm0054649
8497,tt4241904,The Way We Weren't,The Way We Weren't,2019,\N,93,,False,nm0371642,nm0227489
8521,tt4302740,Meu Passado Me Condena 2: O Filme,Meu Passado Me Condena 2: O Filme,2015,\N,105,1010.0,False,nm2365786,nm3086612
8553,tt4377952,Rattle the Cage,,2015,\N,96,,True,nm4211435,nm4211435
8682,tt4736550,The Great Hack,The Great Hack,2019,\N,114,,True,nm5255757,nm5255757
8682,tt4736550,The Great Hack,The Great Hack,2019,\N,114,,True,nm0636675,nm5255757
8692,tt4768656,Howard Lovecraft and the Frozen Kingdom,Howard Lovecraft and the Frozen Kingdom,2016,\N,83,2623.0,False,nm2846368,nm11894794
8706,tt4819498,Chrớniclés ớf thé Ghớstly Tribé,,2015,\N,118,1648.0,False,nm1283651,nm0744794
