column0,tconst,primaryTitle,startYear,runtimeMinutes,numVotes,label,director_id,writer_id,movie_age,log_numVotes,runtime_category
414,tt0038913,Shoeshine,1946.0,87,7138.0,True,,,79.0,8.87332798950246,medium
543,tt0043895,The Painted Hills,1951.0,68,1106.0,False,,,74.0,7.009408932708637,medium
777,tt0052394,The Wild Women of Wongo,1958.0,72,1238.0,False,,,67.0,7.122059881629142,medium
1003,tt0057869,Band of Outsiders,1964.0,95,24204.0,True,,,61.0,10.094314502373795,long
1158,tt0061791,Hớw tớ Súccééd in Búsinéss Withớút Réálly Trying,1967.0,121,4512.0,True,,,58.0,8.414717399827001,very long
1343,tt0066970,Cold Sweat,1970.0,94,2542.0,False,,,55.0,7.841099765422119,long
1410,tt0068569,Family Life,1971.0,108,1607.0,True,,,54.0,7.382746449738912,long
1570,tt0073502,Overlord,1975.0,83,2878.0,True,,,50.0,7.965198290612176,medium
1589,tt0074287,The House with Laughing Windows,1976.0,110,5109.0,True,,,49.0,8.53895468319775,long
1610,tt0074605,Harlan County U.S.A.,1976.0,103,5589.0,True,,,49.0,8.628734566149145,long
1922,tt0083824,Qúártér tớ Twớ Béfớré Jésús Christ,1982.0,100,1586.0,False,,,43.0,7.369600720526409,long
2227,tt0091165,Hamburger: The Motion Picture,1986.0,90,1797.0,False,,,39.0,7.494430215031565,medium
2236,tt0091278,Iron Eagle,1986.0,117,14115.0,False,,,39.0,9.55506418479516,long
2310,tt0093043,Delirium,1987.0,94,1900.0,False,,,38.0,7.550135342488429,long
2850,tt0107930,Reckless Kelly,1993.0,103,1691.0,False,,,32.0,7.433666540166168,long
3102,tt0115568,Army,1996.0,153,1685.0,False,,,29.0,7.430114138561801,very long
3273,tt0119272,Heaven's Burning,1997.0,96,1991.0,False,,,28.0,7.596894438144544,long
3597,tt0168043,The Longest Nite,1998.0,84,2077.0,True,,,27.0,7.639161171659173,medium
4253,tt0314412,My Life Without Me,2003.0,106,24752.0,True,,,22.0,10.116701972772454,long
4298,tt0326664,Swimming Upstream,2003.0,114,3314.0,True,,,22.0,8.106212902619962,long
4599,tt0383846,"When I Grow Up, I'll Be a Kangaroo",2004.0,92,10304.0,True,,,21.0,9.240384493324559,long
4921,tt0444840,Humko Deewana Kar Gaye,2006.0,155,4087.0,False,,,19.0,8.31581113188354,very long
5227,tt0762110,Irina Palm,2007.0,103,7350.0,True,,,18.0,8.902591637374087,long
5321,tt0811128,Turn the River,2007.0,92,1810.0,False,,,18.0,7.501634457883413,long
5350,tt0824375,Nishabd,2007.0,110,1679.0,False,,,18.0,7.426549072397305,long
5476,tt0914837,44 Inch Chest,2009.0,95,6794.0,False,,,16.0,8.823942326585245,long
5557,tt0988043,One-Eyed Monster,2008.0,84,2462.0,False,,,17.0,7.809135398120538,medium
5594,tt10121392,Thunder Force,2021.0,106,38502.0,False,,,4.0,10.558491439318031,long
5659,tt1033575,The Descendants,2011.0,115,237807.0,True,,,14.0,12.379218904388676,long
5811,tt10958102,Our Scripted Life,2020.0,88,4179.0,False,,,5.0,8.338066525518801,medium
5845,tt1113829,George Harrison: Living in the Material World,2011.0,208,11243.0,True,,,14.0,9.327589932026422,epic
6764,tt1620933,Paan Singh Tomar,2012.0,135,35216.0,True,,,13.0,10.469284199546632,very long
6769,tt1622991,Inféctéd,2013.0,95,1162.0,False,,,12.0,7.0587581525186645,long
6997,tt1794886,Nobel's Last Will,2012.0,90,2749.0,False,,,13.0,7.919356190660617,medium
7171,tt1949605,Who Gets the Dog?,2016.0,95,1399.0,False,,,9.0,7.24422751560335,long
7198,tt1988573,Trap.com,2011.0,95,1980.0,False,,,14.0,7.591357046698551,long
7548,tt2357770,Áll thé Wildérnéss,2014.0,85,1455.0,False,,,11.0,7.283448228756631,medium
7682,tt2503954,Broken Horses,2015.0,101,2178.0,False,,,10.0,7.68662133494462,long
7787,tt2725076,Twớ Wáys Hớmé,2019.0,92,3641.0,True,,,6.0,8.200288260287554,long
7808,tt2794596,El-Cin,2013.0,106,,False,,,12.0,,long
8001,tt3189256,Om,1995.0,150,3111.0,True,,,30.0,8.043020885298283,very long
8011,tt3213512,Roseville,2013.0,120,1265.0,False,,,12.0,7.143617602704121,long
8353,tt3900796,Temps,2016.0,95,,False,,,9.0,,long
8440,tt4110388,Superlopez,2018.0,108,3449.0,False,,,7.0,8.146129510025405,long
8665,tt4692368,Jawani Phir Nahi Ani,2015.0,156,3074.0,True,,,10.0,8.031060180240619,very long
8830,tt5133308,Át thé Énd ớf thé Túnnél,2016.0,120,13395.0,True,,,9.0,9.502711433914095,long
9108,tt5859238,Lucky,2017.0,88,,True,,,8.0,,medium
9168,tt6054290,Soulmate,2016.0,110,2432.0,True,,,9.0,7.796880342783522,long
9275,tt6366854,Check Store Next Door,2016.0,104,,True,,,9.0,,long
9296,tt6486630,Asphyxia,2017.0,107,1189.0,False,,,8.0,7.081708586105575,long
9453,tt7178640,Superintelligence,2020.0,106,8992.0,False,,,5.0,9.104201775914515,long
9554,tt7547158,Ghớst Sqúád,2018.0,106,,False,,,7.0,,long
9555,tt7548570,Swáthánthryám Árdháráthriyil,2018.0,138,1417.0,True,,,7.0,7.257002707092073,very long
9897,tt9173418,Brahms: The Boy II,2020.0,86,15017.0,False,,,5.0,9.61700476065983,medium
12,tt0013556,Robin Hood,1922.0,143,2178.0,True,,,103.0,7.68662133494462,very long
74,tt0019788,Coquette,1929.0,76,2127.0,False,,,96.0,7.662937850461535,medium
112,tt0023871,Á Sớng ớf Lisbớn,1933.0,85,1432.0,True,,,92.0,7.267525427828172,medium
175,tt0028212,Sabotage,1936.0,76,16166.0,True,,,89.0,9.690727406601606,medium
393,tt0038000,Pride of the Marines,1945.0,120,1435.0,True,,,80.0,7.269616749608169,long
568,tt0045009,Park Row,1952.0,83,1683.0,True,,,73.0,7.428927194802272,medium
593,tt0045911,Inferno,1953.0,83,1419.0,True,,,72.0,7.258412150595307,medium
699,tt0049829,Tea and Sympathy,1956.0,122,2668.0,True,,,69.0,7.889459149404524,very long
819,tt0053337,Teenagers from Outer Space,1959.0,86,3388.0,False,,,66.0,8.128290171607052,medium
824,tt0053434,Warlock,1959.0,121,5998.0,True,,,66.0,8.699348067653093,very long
942,tt0056141,A Kind of Loving,1962.0,113,2052.0,True,,,63.0,7.627057417018934,long
1057,tt0059229,Juliet of the Spirits,1965.0,137,13212.0,True,,,60.0,9.488956472414216,very long
1113,tt0060934,Thé Sánd Pébblés,1966.0,182,14421.0,True,,,59.0,9.576510097476705,epic
1422,tt0068883,Ludwig,1973.0,238,4873.0,True,,,52.0,8.491670234185152,epic
1432,tt0069090,Pink Floyd: Live at Pompeii,1972.0,92,9041.0,True,,,53.0,9.109635667854551,long
1444,tt0069449,Up the Sandbox,1972.0,97,1434.0,False,,,53.0,7.268920128193722,long
1716,tt0077713,I Spit on Your Grave,1978.0,101,27637.0,False,,,47.0,10.22694691636343,long
1871,tt0082666,"Ljubi, ljubi, al' glavu ne gubi",1981.0,90,1233.0,True,,,44.0,7.1180162044653335,medium
2112,tt0087892,A Passage to India,1984.0,164,,True,,,41.0,,very long
2157,tt0089280,Hobgoblins,1988.0,88,12838.0,False,,,37.0,9.460242692591084,medium
2410,tt0095179,Friday the 13th Part VII: The New Blood,1988.0,88,35743.0,False,,,37.0,10.484137701868928,medium
2563,tt0099384,Death Spa,1988.0,88,2366.0,False,,,37.0,7.769378609513984,medium
2710,tt0103927,Carry on Columbus,1992.0,91,2321.0,False,,,33.0,7.7501841622578365,long
3435,tt0133363,Lớvérs ớf thé Árctic Circlé,1998.0,112,18746.0,True,,,27.0,9.838789018597192,long
3567,tt0164982,Zatoichi Goes to the Fire Festival,1970.0,96,1300.0,True,,,55.0,7.170888478512505,long
3569,tt0165078,After Life,1998.0,119,11291.0,True,,,27.0,9.33184978937338,long
3909,tt0248617,Yaadein...,2001.0,171,3427.0,False,,,24.0,8.13973227971767,very long
3971,tt0258827,Girls ớn Tớp,2001.0,90,4115.0,False,,,24.0,8.32263709695394,medium
4325,tt0329774,xXx: State of the Union,2005.0,101,,False,,,20.0,,long
4557,tt0378194,Kill Bill: Vol. 2,2004.0,137,721266.0,True,,,21.0,13.488764666717316,very long
4883,tt0435776,The White Diamond,2004.0,88,4625.0,True,,,21.0,8.439447842791385,medium
4905,tt0441117,Balance and Movement,2005.0,94,1055.0,False,,,20.0,6.962243464266207,long
5196,tt0497646,"Nou, dat was het dan!",2005.0,80,2151.0,True,,,20.0,7.674152921281675,medium
5324,tt0813548,Godavari,2006.0,160,1383.0,True,,,19.0,7.232733136177615,very long
5504,tt0940657,Arthur et la vengeance de Maltazard,2009.0,107,9205.0,False,,,16.0,9.127610724377186,long
5800,tt10933680,Debt Collectors,2020.0,97,3903.0,False,,,5.0,8.269756947532983,long
6196,tt12680508,Minor Premise,2020.0,95,2096.0,False,,,5.0,7.64826303090192,long
6358,tt13485172,Gááli Sámpáth,2021.0,130,3226.0,True,,,4.0,8.079308192051961,very long
6378,tt1365050,Beasts of No Nation,2015.0,137,78562.0,True,,,10.0,11.271656129671937,very long
6479,tt1430077,Dark Feed,2013.0,86,1540.0,False,,,12.0,7.340186835320115,medium
6687,tt15715122,Dybbuk: The Curse Is Real,2021.0,112,2270.0,False,,,4.0,7.7279755421055585,long
6693,tt1577055,Másk Mákér,2011.0,90,1883.0,False,,,14.0,7.5411524551363085,medium
6741,tt1607577,Love and Other Troubles,2012.0,87,1002.0,False,,,13.0,6.910750787961936,medium
6832,tt1666186,Vampires Suck,2010.0,82,48234.0,False,,,15.0,10.783840177604654,medium
6846,tt1674785,Drúnk Stớnéd Brilliánt Déád,2015.0,98,2275.0,True,,,10.0,7.730174795246222,long
6905,tt1718158,Generation Um...,2012.0,97,4064.0,False,,,13.0,8.310169021981912,long
7007,tt1801552,Gotti,2018.0,112,14948.0,False,,,7.0,9.612399686949514,long
7064,tt1843202,Winning Streak,2012.0,100,1646.0,False,,,13.0,7.4067107301776405,long
7258,tt2062996,Something from Nothing: The Art of Rap,2012.0,106,3454.0,True,,,13.0,8.14757773620177,long
7490,tt2295750,It Happened in Saint-Tropez,2013.0,100,1038.0,False,,,12.0,6.946013991099227,long
7533,tt2334649,Fruitvale Station,2013.0,85,,True,,,12.0,,medium
7595,tt2387408,The Damned,2013.0,87,6306.0,False,,,12.0,8.749415406663651,medium
7739,tt2605480,Wahed men el nas,2007.0,109,3152.0,True,,,18.0,8.056109659545061,long
8212,tt3607812,The Sheik,2014.0,95,1174.0,True,,,11.0,7.069023426578259,long
8573,tt4431208,Ice Guardians,2016.0,108,1628.0,True,,,9.0,7.395721608602045,long
9107,tt5857968,Kuttrame Thandanai,2016.0,100,1896.0,True,,,9.0,7.5480289699350145,long
9160,tt6038042,Madness in the Method,2019.0,99,2075.0,False,,,6.0,7.638198244285779,long
9216,tt6197094,Beata ignoranza,2017.0,102,,False,,,8.0,,long
9265,tt6347150,Thé Skin ớf thé Wớlf,2017.0,110,2880.0,False,,,8.0,7.9658927350845286,long
9512,tt7372728,Wớmén ớf Máfiá,2018.0,138,1471.0,False,,,7.0,7.294377299288821,very long
9647,tt7976208,The Haunting of Sharon Tate,2019.0,94,3795.0,False,,,6.0,8.241703159729818,long
9987,tt9808510,Vellam,2021.0,154,1731.0,True,,,4.0,7.4570320891223805,very long
98,tt0022599,À Nous la Liberté,1931.0,104,4392.0,True,,,94.0,8.38776764397578,long
296,tt0033836,The Little Foxes,1941.0,116,11473.0,True,,,84.0,9.347838885161817,long
315,tt0034694,Édgé ớf Dárknéss,1943.0,119,2249.0,True,,,82.0,7.718685495198466,long
555,tt0044406,Bela Lugosi Meets a Brooklyn Gorilla,1952.0,74,2431.0,False,,,73.0,7.796469243086058,medium
928,tt0055884,Dámn thé Défiánt!,1962.0,101,,True,,,63.0,,long
969,tt0056966,Fámily Pớrtráit,1962.0,113,,True,,,63.0,,long
1150,tt0061653,Fathom,1967.0,99,1531.0,False,,,58.0,7.3343293503005365,long
1307,tt0066237,The Adversary,1970.0,110,,True,,,55.0,,long
1447,tt0069518,The New One-Armed Swordsman,1971.0,98,1508.0,True,,,54.0,7.319202458767849,long
1579,tt0073817,Swept Away,1974.0,114,5910.0,True,,,51.0,8.684570300824369,long
1738,tt0078517,Warriors Two,1978.0,95,,True,,,47.0,,long
1952,tt0084518,Flights in Dreams and in Reality,1983.0,92,1118.0,True,,,42.0,7.020190708311925,long
2267,tt0091982,The Loner,1987.0,100,1536.0,False,,,38.0,7.337587743538596,long
2345,tt0093640,No Way Out,1987.0,114,38491.0,True,,,38.0,10.558205706476292,long
2454,tt0096046,Scarecrows,1988.0,83,4954.0,False,,,37.0,8.508152446764088,medium
2690,tt0103030,High Heels,1991.0,112,15044.0,True,,,34.0,9.618800989064146,long
2801,tt0106521,Carnosaur,1993.0,83,,False,,,32.0,,medium
2889,tt0109348,Bullets Over Broadway,1994.0,98,38215.0,True,,,31.0,10.551009555069799,long
2958,tt0110668,Night of the Running Man,1995.0,93,1679.0,False,,,30.0,7.426549072397305,long
2960,tt0110712,Of Love and Shadows,1994.0,105,,False,,,31.0,,long
3029,tt0113253,Halloween: The Curse of Michael Myers,1995.0,87,35105.0,False,,,30.0,10.46612733501629,medium
3188,tt0117315,The Father,1996.0,91,1461.0,True,,,29.0,7.2875606403097235,long
3360,tt0120802,The Red Violin,1998.0,130,32653.0,True,,,27.0,10.39372263868611,very long
3439,tt0134786,The Graduates,1986.0,95,2120.0,True,,,39.0,7.659642954564682,long
3593,tt0167423,Diamonds,1999.0,91,1665.0,False,,,26.0,7.418180822726788,long
3708,tt0192949,Stardom,2000.0,100,1724.0,False,,,25.0,7.45298232946546,long
3758,tt0208675,Compassionate Sex,2000.0,109,1257.0,True,,,25.0,7.1372784372603855,long
3936,tt0252611,Korkusuz Korkak,1979.0,77,6490.0,True,,,46.0,8.778171881033469,medium
4106,tt0283453,Lớst Júnctiớn,2003.0,95,1217.0,False,,,22.0,7.1049654482698426,long
4314,tt0328720,The Collingswood Story,2002.0,80,1490.0,False,,,23.0,7.307202314764738,medium
4565,tt0379270,Easy,2003.0,99,,False,,,22.0,,long
4574,tt0380485,Bonjour Monsieur Shlomi,2003.0,94,1171.0,True,,,22.0,7.066466970136958,long
4622,tt0386820,The Trouble with Terkel,2004.0,77,10523.0,True,,,21.0,9.261413642160184,medium
4624,tt0387462,Okul,2004.0,100,3447.0,False,,,21.0,8.145549631783584,long
4743,tt0411805,Return of the Living Dead: Necropolis,2005.0,88,5049.0,False,,,20.0,8.527143522269405,medium
4968,tt0453729,Iqbal,2005.0,132,16564.0,True,,,20.0,9.715047314733996,very long
4977,tt0455584,The Kovak Box,2006.0,102,4080.0,False,,,19.0,8.314097335405807,long
5489,tt0928375,Legend of the Bog,2009.0,90,,False,,,16.0,,medium
5501,tt0938330,Silent Hill: Revelation,2012.0,95,62325.0,False,,,13.0,11.040133953188832,long
5548,tt0983990,1971,2007.0,136,2144.0,True,,,18.0,7.6708948313621175,very long
5616,tt1020543,Inféstátiớn,2009.0,91,9202.0,False,,,16.0,9.127284796838858,long
5710,tt10543680,Ginny Weds Sunny,2020.0,125,4450.0,False,,,5.0,8.400884069015854,very long
5711,tt1054631,House Broken,2010.0,84,2235.0,False,,,15.0,7.71244383427499,medium
5715,tt10556320,Sator,2019.0,85,1614.0,False,,,6.0,7.387090235656757,medium
5802,tt1093842,My Winnipeg,2007.0,80,5188.0,True,,,18.0,8.55429627936774,medium
5803,tt10941528,Under the Riccione Sun,2020.0,101,2256.0,False,,,5.0,7.721791776817535,long
6036,tt1182937,Rab Ne Bana Di Jodi,2008.0,167,46436.0,True,,,17.0,10.745851834241988,very long
6235,tt12861508,Súrvivé thé Gámé,2021.0,97,2902.0,False,,,4.0,7.97349996402463,long
6332,tt13372794,The Manor,2021.0,81,3844.0,False,,,4.0,8.254528881939745,medium
6343,tt1342402,Mommo,2009.0,94,1926.0,True,,,16.0,7.563719668414366,long
6480,tt1430607,Arthur Christmas,2011.0,97,55789.0,True,,,14.0,10.929349920839574,long
6589,tt1510906,Third Star,2010.0,92,7101.0,True,,,15.0,8.868131713503033,long
6593,tt15145772,200: Hállá Hớ,2021.0,115,1471.0,True,,,4.0,7.294377299288821,long
6865,tt1687247,Life in a Day,2011.0,95,15167.0,True,,,14.0,9.626943224494804,long
6885,tt1706433,To Live!,2010.0,74,1806.0,True,,,15.0,7.499423290592229,medium
7062,tt1841542,Children's Party,2011.0,135,7579.0,True,,,14.0,8.933268478636418,very long
7107,tt1881060,Static,2012.0,83,3270.0,False,,,13.0,8.092851027538384,medium
7606,tt2396436,Lémớn Tréé Pásságé,2014.0,84,4303.0,False,,,11.0,8.36730010184162,medium
7756,tt2637294,Hot Tub Time Machine 2,2015.0,93,38347.0,False,,,10.0,10.554457654196888,long
7847,tt2891174,99 Homes,2014.0,112,32493.0,True,,,11.0,10.388810735889695,long
8114,tt3447364,Detective Byomkesh Bakshy!,2015.0,139,22434.0,True,,,10.0,10.018377518410084,very long
8189,tt3561236,Containment,2015.0,77,2922.0,False,,,10.0,7.980365765111246,medium
8225,tt3627704,Phantasm: Ravager,2016.0,85,4271.0,False,,,9.0,8.35983738064003,medium
8726,tt4877122,The Emoji Movie,2017.0,86,61019.0,False,,,8.0,11.01895695827066,medium
8978,tt5562652,Vaxxed: From Cover-Up to Catastrophe,2016.0,91,4781.0,False,,,9.0,8.47261414801827,long
9345,tt6654210,Infinite,2021.0,106,37575.0,False,,,4.0,10.53412082770683,long
9365,tt6747420,Rajma Chawal,2018.0,117,1782.0,False,,,7.0,7.48605261786314,long
9469,tt7231194,R.I.P.,2018.0,120,3403.0,True,,,7.0,8.132706489693264,long
9532,tt7460806,The Festival,2018.0,98,,False,,,7.0,,long
9858,tt8999372,Sir Alex Ferguson: Never Give In,2021.0,108,3758.0,True,,,4.0,8.231908243564177,long
9872,tt9067182,Rớcks,2019.0,93,4247.0,True,,,6.0,8.354203562921775,long
101,tt0022802,The Dark Horse,1932.0,75,1232.0,True,,,93.0,7.117205503164344,medium
185,tt0028683,Camille,1936.0,109,7823.0,True,,,89.0,8.964951211714654,long
200,tt0029442,The Prisoner of Zenda,1937.0,101,,True,,,88.0,,long
247,tt0031971,Stagecoach,1939.0,96,46868.0,True,,,86.0,10.755111755080012,long
453,tt0040068,Abbott and Costello Meet Frankenstein,1948.0,83,17153.0,True,,,77.0,9.749986661550366,medium
723,tt0050610,Kronos,1957.0,78,1763.0,False,,,68.0,7.475339236566737,medium
852,tt0054067,Black Sunday,1960.0,87,14926.0,True,,,65.0,9.61092693263324,medium
870,tt0054357,Swiss Family Robinson,1960.0,126,15495.0,True,,,65.0,9.648337205086833,very long
946,tt0056197,The Longest Day,1962.0,178,,True,,,63.0,,very long
952,tt0056327,Pale Flower,1964.0,96,3520.0,True,,,61.0,8.166500319155052,long
955,tt0056415,Ring ớf Térrớr,1961.0,71,,False,,,64.0,,medium
1054,tt0059205,Frankenstein vs. Baragon,1965.0,90,2083.0,False,,,60.0,7.642044402873258,medium
1167,tt0062006,The Mummy's Shroud,1967.0,90,2005.0,False,,,58.0,7.603897968521881,medium
1222,tt0063501,The Big Gundown,1966.0,110,5988.0,True,,,59.0,8.697679732264463,long
1404,tt0068379,Ciao Manhattan,1972.0,84,1074.0,False,,,53.0,6.980075940561763,medium
1413,tt0068646,Thé Gớdfáthér,1972.0,175,1725806.0,True,,,53.0,14.361205325138048,very long
1807,tt0080623,Hálf á Lớáf ớf Kúng Fú,1978.0,97,1809.0,False,,,47.0,7.501082124259871,long
2636,tt0101526,Children of Nature,1991.0,82,1470.0,True,,,34.0,7.293697720601438,medium
3180,tt0117128,Mystery Science Theater 3000: The Movie,1996.0,73,,True,,,29.0,,medium
3194,tt0117477,Ridicule,1996.0,102,7489.0,True,,,29.0,8.921324076511265,long
3231,tt0118660,Auzaar,1997.0,127,1039.0,False,,,28.0,6.946975992135418,very long
3498,tt0145503,Sunshine,1999.0,181,14812.0,True,,,26.0,9.603260452582052,epic
3609,tt0171227,Diplomatic Siege,1999.0,90,1470.0,False,,,26.0,7.293697720601438,medium
3765,tt0210701,German Fried Movie,1992.0,88,1309.0,False,,,33.0,7.177782416195197,medium
3837,tt0234837,Suzhou River,2000.0,83,4673.0,True,,,25.0,8.449770515098804,medium
4319,tt0329216,I Witness,2003.0,95,1502.0,False,,,22.0,7.315218389752975,long
4421,tt0356154,Wolf Summer,2003.0,87,1105.0,False,,,22.0,7.00850518208228,medium
4512,tt0372303,Thé Cớnféssớr,2004.0,91,1443.0,False,,,21.0,7.275172319452771,long
4731,tt0409182,Poseidon,2006.0,98,,False,,,19.0,,long
4785,tt0420260,Tony Takitani,2004.0,105,4481.0,True,,,21.0,8.407824654360873,long
4936,tt0449159,15 Park Avenue,2005.0,116,,True,,,20.0,,long
5284,tt0795463,Sénséléss,2008.0,87,1069.0,False,,,17.0,6.975413927455952,medium
5503,tt0940651,Americans at the Black Sea,2007.0,100,1379.0,False,,,18.0,7.22983877815125,long
5804,tt1094275,Under the Bombs,2007.0,98,1609.0,True,,,18.0,7.383989457978509,long
5883,tt1129381,Lớwér Léárning,2008.0,97,2688.0,False,,,17.0,7.896924656268864,long
5885,tt1129435,The Beaches of Agnès,2008.0,112,3918.0,True,,,17.0,8.273591798199632,long
6128,tt1232831,Crows Zero II,2009.0,133,4827.0,True,,,16.0,8.482187582217422,very long
6232,tt1285241,Don 2,2011.0,148,51602.0,True,,,14.0,10.851335089314501,very long
6284,tt13102440,Play Back,2021.0,138,1272.0,True,,,4.0,7.149131598557407,very long
6300,tt1320254,Presumed Guilty,2008.0,87,1365.0,True,,,17.0,7.2196420401307355,medium
6373,tt13617604,Wớrld Cúp Héist,2020.0,80,1156.0,False,,,5.0,7.053585727193677,medium
6459,tt1417299,Únnáipớl Ớrúván,2009.0,106,5624.0,True,,,16.0,8.63497622707262,long
6976,tt1781775,Beneath the Darkness,2011.0,96,5991.0,False,,,14.0,8.698180525197055,long
7172,tt1950186,Fớrd v Férrári,2019.0,152,345194.0,True,,,6.0,12.751864753729617,very long
7181,tt1964624,In thé Hớúsé,2012.0,105,31487.0,True,,,13.0,10.35736179985198,long
7300,tt2098627,Attack of the 50 Foot Cheerleader,2012.0,83,1372.0,False,,,13.0,7.224753405767971,medium
7942,tt3089630,Artemis Fowl,2020.0,95,26439.0,False,,,5.0,10.182633293965623,long
8026,tt3254796,Big Stone Gap,2014.0,103,2961.0,False,,,11.0,7.993619994827744,long
8229,tt3646944,Attack on Titan: Crimson Bow and Arrow,2014.0,119,1949.0,True,,,11.0,7.575584651557793,long
8273,tt3727690,Zero Tolerance,2015.0,89,,False,,,10.0,,medium
8340,tt3863552,Bájrángi Bháijáán,2015.0,163,82341.0,True,,,10.0,11.318636584560123,very long
8786,tt5037912,Maya,2015.0,141,1559.0,True,,,10.0,7.352441100243583,very long
8885,tt5275892,O.J.: Made in America,2016.0,467,18947.0,True,,,9.0,9.849453664043642,epic
9015,tt5657856,Brawl in Cell Block 99,2017.0,132,63428.0,True,,,8.0,11.057676449092979,very long
